Volume_pre,Volume_post,Distance,reassigned_label,raw_label_t,raw_label_t+1,y_coor,x_coor,isFusion,Frame,Label
5.920000000000001,10.820000000000002,45.909390512870345,1.0,60.0,69.0,303.7280405405405,382.87331081081084,True,8,1
1.4700000000000002,1.4500000000000002,14.14543709033498,4.0,67.0,73.0,641.6734693877551,339.2448979591837,True,8,1
2.3200000000000003,11.830000000000002,14.14543709033498,4.0,66.0,72.0,598.7715517241379,341.3965517241379,True,8,1
5.4300000000000015,5.580000000000001,14.14543709033498,2.0,61.0,70.0,313.9208103130755,267.7900552486188,True,8,1
6.060000000000001,11.830000000000002,14.14543709033498,4.0,64.0,72.0,454.64686468646863,346.0973597359736,True,8,1
9.510000000000002,1.4500000000000002,14.14543709033498,4.0,65.0,73.0,546.6119873817034,337.8801261829653,True,8,1
9.670000000000002,16.480000000000004,14.14543709033498,3.0,62.0,71.0,405.3991726990693,297.3009307135471,True,8,1
2.28,2.3800000000000003,32.35576312760425,1.0,68.0,74.0,249.5438596491228,393.390350877193,True,9,1
10.820000000000002,10.920000000000002,32.35576312760425,1.0,69.0,75.0,342.2929759704251,381.6931608133087,True,9,1
1.4500000000000002,8.600000000000001,19.22719426308823,4.0,73.0,79.0,641.7172413793104,339.17931034482757,True,9,1
5.580000000000001,5.670000000000001,19.22719426308823,2.0,70.0,76.0,314.86917562724017,267.6899641577061,True,9,1
11.830000000000002,3.0800000000000005,19.22719426308823,4.0,72.0,78.0,556.7007607776839,338.70414201183434,True,9,1
11.830000000000002,1.5000000000000002,19.22719426308823,4.0,72.0,80.0,556.7007607776839,338.70414201183434,True,9,1
16.480000000000004,15.970000000000002,19.22719426308823,3.0,71.0,77.0,423.90776699029124,315.78580097087377,True,9,1
2.3800000000000003,1.5200000000000002,31.497666187327024,1.0,74.0,81.0,249.14285714285714,393.8487394957983,True,10,1
10.920000000000002,11.93,31.497666187327024,1.0,75.0,82.0,342.2435897435897,381.71336996337,True,10,1
1.5000000000000002,1.5400000000000005,19.50137923596885,4.0,80.0,89.0,641.4666666666667,338.5933333333333,True,10,1
3.0800000000000005,3.0900000000000007,19.50137923596885,4.0,78.0,87.0,520.9188311688312,327.5746753246753,True,10,1
5.670000000000001,1.4600000000000002,19.50137923596885,2.0,76.0,83.0,314.80070546737215,266.9470899470899,True,10,1
5.670000000000001,3.5800000000000005,19.50137923596885,2.0,76.0,84.0,314.80070546737215,266.9470899470899,True,10,1
5.670000000000001,2.3300000000000005,19.50137923596885,2.0,76.0,85.0,314.80070546737215,266.9470899470899,True,10,1
8.600000000000001,8.770000000000001,19.50137923596885,4.0,79.0,88.0,569.1476744186047,342.9720930232558,True,10,1
15.970000000000002,13.490000000000002,19.50137923596885,3.0,77.0,86.0,423.95679398872886,316.76330619912335,True,10,1
1.4400000000000004,1.5200000000000002,28.8606657828054,1.0,90.0,81.0,240.69444444444446,395.53472222222223,True,11,1
11.770000000000003,11.93,28.8606657828054,1.0,91.0,82.0,336.8105352591334,382.0229396771453,True,11,1
1.4500000000000002,8.770000000000001,10.269499763172627,4.0,97.0,88.0,523.3241379310344,340.92413793103447,True,11,1
1.4800000000000002,1.4600000000000002,10.269499763172627,2.0,92.0,83.0,297.35135135135135,254.6216216216216,True,11,1
1.4800000000000002,3.0900000000000007,10.269499763172627,4.0,96.0,87.0,518.277027027027,315.19594594594594,True,11,1
1.5700000000000005,3.0900000000000007,10.269499763172627,4.0,99.0,87.0,642.2165605095541,339.52866242038215,True,11,1
2.4000000000000004,2.3300000000000005,10.269499763172627,2.0,94.0,85.0,379.45416666666665,274.70416666666665,True,11,1
3.770000000000001,3.5800000000000005,10.269499763172627,2.0,93.0,84.0,322.0610079575597,273.0318302387268,True,11,1
8.920000000000002,1.5400000000000005,10.269499763172627,4.0,98.0,89.0,569.6457399103139,342.47982062780267,True,11,1
12.760000000000003,13.490000000000002,10.269499763172627,3.0,95.0,86.0,433.1042319749216,326.4435736677116,True,11,1
1.4900000000000002,1.4400000000000004,134.0731677888698,1.0,100.0,90.0,241.28859060402684,395.56375838926175,True,12,1
1.4900000000000002,11.770000000000003,134.0731677888698,1.0,100.0,91.0,241.28859060402684,395.56375838926175,True,12,1
1.4900000000000002,1.4800000000000002,10.762464320941447,2.0,102.0,92.0,297.59060402684565,254.0268456375839,True,12,1
2.3400000000000003,2.4000000000000004,10.762464320941447,2.0,104.0,94.0,379.87179487179486,274.8333333333333,True,12,1
3.9100000000000006,3.770000000000001,10.762464320941447,2.0,103.0,93.0,321.31202046035804,272.9104859335038,True,12,1
25.620000000000005,12.760000000000003,10.762464320941447,3.0,101.0,95.0,387.8567525370804,351.6112412177986,True,12,1
1.4900000000000002,1.3600000000000003,134.0731677888698,1.0,100.0,109.0,241.28859060402684,395.56375838926175,True,13,1
1.4900000000000002,16.470000000000002,134.0731677888698,1.0,100.0,110.0,241.28859060402684,395.56375838926175,True,13,1
1.4900000000000002,1.3300000000000003,10.762464320941447,2.0,102.0,111.0,297.59060402684565,254.0268456375839,True,13,1
2.3400000000000003,2.2700000000000005,10.762464320941447,2.0,104.0,113.0,379.87179487179486,274.8333333333333,True,13,1
3.9100000000000006,3.620000000000001,10.762464320941447,2.0,103.0,112.0,321.31202046035804,272.9104859335038,True,13,1
25.620000000000005,7.480000000000001,10.762464320941447,3.0,101.0,114.0,387.8567525370804,351.6112412177986,True,13,1
1.3900000000000003,1.3600000000000003,22.263207566355774,1.0,118.0,109.0,241.45323741007195,395.49640287769785,True,14,1
10.260000000000002,16.470000000000002,22.263207566355774,1.0,119.0,110.0,329.80409356725147,385.01851851851853,True,14,1
1.4100000000000004,1.3300000000000003,6.497263261938288,2.0,120.0,111.0,297.92907801418437,253.82269503546098,True,14,1
2.2300000000000004,2.2700000000000005,6.497263261938288,2.0,122.0,113.0,379.4887892376682,274.0403587443946,True,14,1
3.650000000000001,3.620000000000001,6.497263261938288,2.0,121.0,112.0,321.15616438356165,271.64109589041095,True,14,1
4.470000000000001,7.480000000000001,6.497263261938288,3.0,124.0,114.0,431.06711409395973,338.80089485458615,True,14,1
6.1800000000000015,7.480000000000001,6.497263261938288,3.0,123.0,114.0,404.49514563106794,315.35760517799355,True,14,1
1.3100000000000005,1.3900000000000003,31.455150943763893,1.0,128.0,118.0,241.5801526717557,394.8625954198473,True,15,1
6.580000000000001,10.260000000000002,31.455150943763893,1.0,129.0,119.0,300.10182370820667,384.53951367781156,True,15,1
2.0800000000000005,4.470000000000001,11.095203862221085,3.0,132.0,124.0,386.3942307692308,346.9567307692308,True,15,1
3.980000000000001,4.470000000000001,11.095203862221085,3.0,133.0,124.0,415.0,297.64824120603015,True,15,1
8.010000000000002,6.1800000000000015,11.095203862221085,3.0,131.0,123.0,412.8876404494382,359.73283395755305,True,15,1
8.160000000000002,1.4100000000000004,11.095203862221085,2.0,130.0,120.0,333.9595588235294,268.22549019607845,True,15,1
8.160000000000002,3.650000000000001,11.095203862221085,2.0,130.0,121.0,333.9595588235294,268.22549019607845,True,15,1
8.160000000000002,2.2300000000000004,11.095203862221085,2.0,130.0,122.0,333.9595588235294,268.22549019607845,True,15,1
1.3100000000000005,1.4200000000000004,31.455150943763893,1.0,128.0,137.0,241.5801526717557,394.8625954198473,True,16,1
6.580000000000001,6.700000000000001,31.455150943763893,1.0,129.0,138.0,300.10182370820667,384.53951367781156,True,16,1
2.0800000000000005,2.1500000000000004,11.095203862221085,3.0,132.0,142.0,386.3942307692308,346.9567307692308,True,16,1
3.980000000000001,3.940000000000001,11.095203862221085,3.0,133.0,143.0,415.0,297.64824120603015,True,16,1
8.010000000000002,8.360000000000001,11.095203862221085,3.0,131.0,141.0,412.8876404494382,359.73283395755305,True,16,1
8.160000000000002,4.320000000000001,11.095203862221085,2.0,130.0,139.0,333.9595588235294,268.22549019607845,True,16,1
8.160000000000002,3.2300000000000004,11.095203862221085,2.0,130.0,140.0,333.9595588235294,268.22549019607845,True,16,1
1.3500000000000003,1.4200000000000004,59.6943445061218,1.0,148.0,137.0,241.23703703703703,395.1259259259259,True,17,1
6.560000000000001,6.700000000000001,59.6943445061218,1.0,149.0,138.0,299.7713414634146,384.5411585365854,True,17,1
3.1000000000000005,3.2300000000000004,6.7069482633205695,2.0,151.0,140.0,369.0483870967742,272.2483870967742,True,17,1
4.320000000000001,4.320000000000001,6.7069482633205695,2.0,150.0,139.0,309.5324074074074,267.53472222222223,True,17,1
6.590000000000002,2.1500000000000004,6.7069482633205695,3.0,153.0,142.0,405.0060698027314,315.69499241274656,True,17,1
8.180000000000001,8.360000000000001,6.7069482633205695,3.0,152.0,141.0,413.0709046454768,359.5,True,17,1
8.180000000000001,3.940000000000001,6.7069482633205695,3.0,152.0,143.0,413.0709046454768,359.5,True,17,1
1.3000000000000005,1.3500000000000003,56.586341292760714,1.0,158.0,148.0,240.53846153846155,395.95384615384614,True,18,1
6.350000000000001,6.560000000000001,56.586341292760714,1.0,159.0,149.0,299.9763779527559,385.35905511811023,True,18,1
3.0400000000000005,3.1000000000000005,6.163146817837866,2.0,161.0,151.0,369.6842105263158,272.0032894736842,True,18,1
4.220000000000001,4.320000000000001,6.163146817837866,2.0,160.0,150.0,309.1872037914692,267.4123222748815,True,18,1
14.710000000000004,8.180000000000001,6.163146817837866,3.0,162.0,152.0,409.2984364377974,341.29911624745074,True,18,1
14.710000000000004,6.590000000000002,6.163146817837866,3.0,162.0,153.0,409.2984364377974,341.29911624745074,True,18,1
1.3000000000000005,1.3900000000000003,56.586341292760714,1.0,158.0,167.0,240.53846153846155,395.95384615384614,True,19,1
6.350000000000001,6.450000000000001,56.586341292760714,1.0,159.0,168.0,299.9763779527559,385.35905511811023,True,19,1
3.0400000000000005,3.150000000000001,6.163146817837866,2.0,161.0,170.0,369.6842105263158,272.0032894736842,True,19,1
4.220000000000001,4.680000000000001,6.163146817837866,2.0,160.0,169.0,309.1872037914692,267.4123222748815,True,19,1
14.710000000000004,15.180000000000003,6.163146817837866,3.0,162.0,171.0,409.2984364377974,341.29911624745074,True,19,1
1.3900000000000003,1.4900000000000002,57.36225220482575,1.0,167.0,176.0,241.05755395683454,395.48201438848923,True,20,1
6.450000000000001,6.6800000000000015,57.36225220482575,1.0,168.0,177.0,300.21085271317827,385.13488372093025,True,20,1
3.150000000000001,3.2500000000000004,11.044629996858522,2.0,170.0,179.0,369.5809523809524,272.02539682539685,True,20,1
4.680000000000001,4.48,11.044629996858522,2.0,169.0,178.0,309.6666666666667,266.90384615384613,True,20,1
15.180000000000003,15.530000000000005,11.044629996858522,3.0,171.0,180.0,409.133069828722,340.87747035573125,True,20,1
1.4900000000000002,1.4500000000000002,56.55979937647437,1.0,176.0,185.0,242.18791946308724,394.80536912751677,True,21,1
6.6800000000000015,6.790000000000001,56.55979937647437,1.0,177.0,186.0,300.39071856287427,384.75898203592817,True,21,1
3.2500000000000004,3.170000000000001,11.081124297944667,2.0,179.0,188.0,370.1353846153846,271.8646153846154,True,21,1
3.2500000000000004,1.7900000000000005,11.081124297944667,2.0,179.0,190.0,370.1353846153846,271.8646153846154,True,21,1
4.48,4.620000000000001,11.081124297944667,2.0,178.0,187.0,310.1294642857143,266.7455357142857,True,21,1
15.530000000000005,9.800000000000002,11.081124297944667,3.0,180.0,189.0,409.21828718609146,339.79394719896976,True,21,1
15.530000000000005,3.5500000000000007,11.081124297944667,3.0,180.0,191.0,409.21828718609146,339.79394719896976,True,21,1
1.4500000000000002,1.3700000000000003,45.13293517793768,1.0,185.0,196.0,241.66206896551725,395.5655172413793,True,22,1
6.790000000000001,6.400000000000001,45.13293517793768,1.0,186.0,197.0,299.7275405007364,385.24889543446244,True,22,1
6.790000000000001,5.370000000000001,45.13293517793768,1.0,186.0,200.0,299.7275405007364,385.24889543446244,True,22,1
1.7900000000000005,1.5900000000000003,11.415032748599772,2.0,190.0,202.0,421.13966480446925,283.97206703910615,True,22,1
3.170000000000001,3.1000000000000005,11.415032748599772,2.0,188.0,199.0,370.4637223974763,271.7097791798107,True,22,1
3.5500000000000007,3.440000000000001,11.415032748599772,3.0,191.0,203.0,434.12394366197185,328.32394366197184,True,22,1
4.620000000000001,4.3100000000000005,11.415032748599772,2.0,187.0,198.0,309.81601731601734,266.97835497835496,True,22,1
9.800000000000002,3.790000000000001,11.415032748599772,3.0,189.0,201.0,397.25102040816324,354.87857142857143,True,22,1
1.3700000000000003,6.7200000000000015,29.375292709955502,1.0,196.0,207.0,242.08029197080293,395.2043795620438,True,23,1
5.370000000000001,5.270000000000001,29.375292709955502,1.0,200.0,211.0,396.13221601489755,378.8175046554935,True,23,1
6.400000000000001,1.3500000000000003,29.375292709955502,1.0,197.0,208.0,299.565625,385.178125,True,23,1
1.3100000000000005,1.4600000000000002,10.865335571257319,4.0,204.0,217.0,468.1832061068702,338.8625954198473,True,23,1
1.5900000000000003,1.6500000000000004,10.865335571257319,2.0,202.0,214.0,420.76100628930817,284.45911949685535,True,23,1
3.1000000000000005,3.150000000000001,10.865335571257319,2.0,199.0,210.0,369.8774193548387,271.48709677419356,True,23,1
3.120000000000001,2.9400000000000004,10.865335571257319,4.0,206.0,219.0,628.2788461538462,341.72435897435895,True,23,1
3.440000000000001,1.2500000000000002,10.865335571257319,3.0,203.0,213.0,434.0,328.47093023255815,True,23,1
3.440000000000001,0.9400000000000002,10.865335571257319,3.0,203.0,216.0,434.0,328.47093023255815,True,23,1
3.790000000000001,2.120000000000001,10.865335571257319,3.0,201.0,212.0,400.39841688654354,320.87335092348286,True,23,1
3.790000000000001,2.370000000000001,10.865335571257319,3.0,201.0,215.0,400.39841688654354,320.87335092348286,True,23,1
4.3100000000000005,4.330000000000001,10.865335571257319,2.0,198.0,209.0,309.92343387471,266.9767981438515,True,23,1
12.400000000000002,12.600000000000003,10.865335571257319,4.0,205.0,218.0,544.6532258064516,338.64596774193546,True,23,1
1.3500000000000003,1.2600000000000002,20.174178345476985,1.0,208.0,221.0,280.4592592592593,359.45185185185187,True,24,1
5.270000000000001,5.330000000000001,20.174178345476985,1.0,211.0,224.0,395.3833017077799,379.3244781783681,True,24,1
6.7200000000000015,6.800000000000002,20.174178345476985,1.0,207.0,220.0,288.9717261904762,393.2247023809524,True,24,1
0.9400000000000002,4.0600000000000005,11.483978223155223,3.0,216.0,226.0,434.20212765957444,308.47872340425533,True,24,1
1.2500000000000002,4.0600000000000005,11.483978223155223,3.0,213.0,226.0,415.656,302.656,True,24,1
1.4600000000000002,12.18,11.483978223155223,4.0,217.0,228.0,468.23972602739724,338.6095890410959,True,24,1
1.6500000000000004,4.19,11.483978223155223,2.0,214.0,222.0,420.4848484848485,283.7939393939394,True,24,1
2.120000000000001,5.690000000000001,11.483978223155223,3.0,212.0,225.0,390.60849056603774,332.85377358490564,True,24,1
2.370000000000001,0.9900000000000002,11.483978223155223,3.0,215.0,227.0,433.8945147679325,339.43459915611817,True,24,1
2.9400000000000004,12.18,11.483978223155223,4.0,219.0,228.0,631.3469387755102,341.4795918367347,True,24,1
3.150000000000001,3.190000000000001,11.483978223155223,2.0,210.0,223.0,369.97777777777776,271.2126984126984,True,24,1
4.330000000000001,4.19,11.483978223155223,2.0,209.0,222.0,309.2009237875289,266.42494226327943,True,24,1
12.600000000000003,2.9300000000000006,11.483978223155223,4.0,218.0,229.0,545.3928571428571,338.52539682539685,True,24,1
1.3100000000000005,1.2600000000000002,29.954097028171848,1.0,231.0,221.0,281.1832061068702,359.30534351145036,True,25,1
2.6100000000000003,5.330000000000001,29.954097028171848,1.0,233.0,224.0,325.62452107279694,392.96934865900386,True,25,1
3.710000000000001,6.800000000000002,29.954097028171848,1.0,230.0,220.0,264.2129380053908,392.52830188679246,True,25,1
5.340000000000001,6.800000000000002,29.954097028171848,1.0,235.0,220.0,395.0299625468165,378.9550561797753,True,25,1
0.9900000000000002,4.0600000000000005,10.825334537087988,3.0,237.0,226.0,433.65656565656565,307.73737373737373,True,25,1
0.9900000000000002,0.9900000000000002,10.825334537087988,3.0,237.0,227.0,433.65656565656565,307.73737373737373,True,25,1
1.5300000000000002,12.18,10.825334537087988,4.0,240.0,228.0,554.1111111111111,372.8235294117647,True,25,1
2.7800000000000007,2.9300000000000006,10.825334537087988,4.0,241.0,229.0,630.4424460431654,342.25539568345323,True,25,1
4.140000000000001,12.18,10.825334537087988,4.0,238.0,228.0,449.451690821256,338.17149758454104,True,25,1
5.910000000000001,5.690000000000001,10.825334537087988,3.0,236.0,225.0,408.05414551607447,308.5600676818951,True,25,1
10.420000000000002,2.9300000000000006,10.825334537087988,4.0,239.0,229.0,545.0815738963531,333.42706333973126,True,25,1
1.3100000000000005,2.6100000000000003,29.954097028171848,1.0,231.0,244.0,281.1832061068702,359.30534351145036,True,26,1
2.6100000000000003,5.310000000000001,29.954097028171848,1.0,233.0,246.0,325.62452107279694,392.96934865900386,True,26,1
3.710000000000001,5.520000000000001,29.954097028171848,1.0,230.0,242.0,264.2129380053908,392.52830188679246,True,26,1
5.340000000000001,5.520000000000001,29.954097028171848,1.0,235.0,242.0,395.0299625468165,378.9550561797753,True,26,1
0.9900000000000002,0.9300000000000002,10.825334537087988,3.0,237.0,249.0,433.65656565656565,307.73737373737373,True,26,1
1.5300000000000002,1.3800000000000003,10.825334537087988,4.0,240.0,252.0,554.1111111111111,372.8235294117647,True,26,1
2.7800000000000007,1.4300000000000004,10.825334537087988,4.0,241.0,253.0,630.4424460431654,342.25539568345323,True,26,1
4.140000000000001,3.810000000000001,10.825334537087988,4.0,238.0,250.0,449.451690821256,338.17149758454104,True,26,1
5.910000000000001,5.730000000000001,10.825334537087988,3.0,236.0,248.0,408.05414551607447,308.5600676818951,True,26,1
10.420000000000002,7.530000000000001,10.825334537087988,4.0,239.0,251.0,545.0815738963531,333.42706333973126,True,26,1
10.420000000000002,4.23,10.825334537087988,4.0,239.0,254.0,545.0815738963531,333.42706333973126,True,26,1
2.6100000000000003,8.570000000000002,29.817666597129886,1.0,244.0,257.0,324.9961685823755,392.83141762452107,True,27,1
5.310000000000001,8.570000000000002,29.817666597129886,1.0,246.0,257.0,395.3069679849341,379.0,True,27,1
5.520000000000001,5.600000000000001,29.817666597129886,1.0,242.0,255.0,270.28985507246375,383.06159420289856,True,27,1
0.9300000000000002,4.000000000000001,7.983321084611004,3.0,249.0,261.0,433.2258064516129,307.8817204301075,True,27,1
1.0500000000000005,0.9700000000000002,7.983321084611004,2.0,245.0,258.0,349.3142857142857,268.84761904761905,True,27,1
1.3800000000000003,1.5700000000000005,7.983321084611004,4.0,252.0,264.0,513.1449275362319,318.5217391304348,True,27,1
1.4300000000000004,6.240000000000001,7.983321084611004,4.0,253.0,265.0,553.8111888111888,372.9020979020979,True,27,1
1.7900000000000005,1.9400000000000004,7.983321084611004,2.0,247.0,259.0,383.08379888268155,273.4245810055866,True,27,1
3.810000000000001,5.790000000000001,7.983321084611004,4.0,250.0,262.0,448.4146981627297,338.3359580052493,True,27,1
4.140000000000001,4.280000000000001,7.983321084611004,2.0,243.0,256.0,308.8357487922705,267.94202898550725,True,27,1
4.23,6.240000000000001,7.983321084611004,4.0,254.0,265.0,617.0330969267139,341.31205673758865,True,27,1
5.730000000000001,7.160000000000001,7.983321084611004,3.0,248.0,260.0,407.3350785340314,308.8307155322862,True,27,1
7.530000000000001,1.4400000000000004,7.983321084611004,4.0,251.0,263.0,544.8260292164674,335.49003984063745,True,27,1
5.090000000000001,5.600000000000001,30.128443278422637,1.0,266.0,255.0,269.60117878192534,383.38310412573674,True,28,1
8.220000000000002,8.570000000000002,30.128443278422637,1.0,268.0,257.0,371.43917274939173,383.8491484184915,True,28,1
0.9400000000000002,0.9700000000000002,25.436452116801775,2.0,269.0,258.0,348.40425531914894,269.0851063829787,True,28,1
1.7900000000000005,1.9400000000000004,25.436452116801775,2.0,270.0,259.0,382.8882681564246,273.122905027933,True,28,1
3.790000000000001,4.000000000000001,25.436452116801775,3.0,272.0,261.0,447.155672823219,338.5831134564644,True,28,1
4.130000000000001,4.280000000000001,25.436452116801775,2.0,267.0,256.0,309.5811138014528,268.3099273607748,True,28,1
6.730000000000001,7.160000000000001,25.436452116801775,3.0,271.0,260.0,411.8588410104012,309.12035661218425,True,28,1
5.090000000000001,5.480000000000001,30.128443278422637,1.0,266.0,277.0,269.60117878192534,383.38310412573674,True,29,1
5.090000000000001,6.370000000000001,30.128443278422637,1.0,266.0,281.0,269.60117878192534,383.38310412573674,True,29,1
8.220000000000002,1.8000000000000005,30.128443278422637,1.0,268.0,279.0,371.43917274939173,383.8491484184915,True,29,1
0.9400000000000002,0.9000000000000001,25.436452116801775,2.0,269.0,280.0,348.40425531914894,269.0851063829787,True,29,1
1.7900000000000005,1.9000000000000004,25.436452116801775,2.0,270.0,282.0,382.8882681564246,273.122905027933,True,29,1
3.790000000000001,5.030000000000001,25.436452116801775,3.0,272.0,284.0,447.155672823219,338.5831134564644,True,29,1
4.130000000000001,4.380000000000001,25.436452116801775,2.0,267.0,278.0,309.5811138014528,268.3099273607748,True,29,1
6.730000000000001,1.7000000000000004,25.436452116801775,3.0,271.0,283.0,411.8588410104012,309.12035661218425,True,29,1
6.730000000000001,3.980000000000001,25.436452116801775,3.0,271.0,285.0,411.8588410104012,309.12035661218425,True,29,1
1.6400000000000003,1.8000000000000005,24.85719266609213,1.0,292.0,279.0,358.9024390243902,389.1829268292683,True,30,1
2.9000000000000004,6.370000000000001,24.85719266609213,1.0,295.0,281.0,396.5689655172414,378.90344827586205,True,30,1
7.350000000000001,5.480000000000001,24.85719266609213,1.0,289.0,277.0,281.9387755102041,385.5768707482993,True,30,1
0.7900000000000001,0.9000000000000001,3.512216293974138,2.0,291.0,280.0,348.1645569620253,268.30379746835445,True,30,1
1.5800000000000003,1.7000000000000004,3.512216293974138,3.0,294.0,283.0,389.6012658227848,334.40506329113924,True,30,1
1.7900000000000005,1.9000000000000004,3.512216293974138,2.0,293.0,282.0,383.7262569832402,273.0111731843575,True,30,1
4.080000000000001,4.380000000000001,3.512216293974138,2.0,290.0,278.0,309.08088235294116,268.0906862745098,True,30,1
4.790000000000001,5.030000000000001,3.512216293974138,3.0,296.0,284.0,421.50939457202503,297.92275574112733,True,30,1
5.050000000000001,3.980000000000001,3.512216293974138,3.0,297.0,285.0,440.6039603960396,345.970297029703,True,30,1
