Volume_pre,Volume_post,Distance,Nearest Label,Volume_diff,isFusion,Frame,Label
4.005890022831253,2.117217626963903,7.630012912367769,17.0,1.3680971472585342,1.0,63.0,2.0
1.856930002659495,0.07300750437806541,5.503944656341698,17.0,1.4887182414483817,1.0,70.0,2.0
0.0444393504909964,0.0920529403027783,31.114876713771494,18.0,-2.0283389259819105,0.0,4.0,5.0
0.0698332650572801,0.2221967524549823,31.994033244736553,22.0,-2.0283389259819105,0.0,4.0,5.0
4.6502606049507005,7.941946780605225,5.491333401607777,25.0,-2.0283389259819105,0.0,4.0,5.0
0.0380908718494255,0.0857044616612074,36.85771403215705,18.0,-1.945808703641488,0.0,8.0,5.0
5.199404007446584,6.351652880891706,42.27290986260206,0.0,-1.4284076943534578,0.0,64.0,5.0
6.351652880891706,5.364464452127428,42.27290986260206,0.0,1.628384771562942,1.0,64.0,5.0
3.599587389770714,2.2791038323239614,37.65176632579491,25.0,1.6156878142798,1.0,126.0,5.0
0.6094539495908087,0.6856356932896597,18.029987150747864,30.0,-1.3807941045416765,0.0,35.0,8.0
0.0,1.2347790957855445,2.5505947748115214,19.0,-1.3807941045416765,0.0,35.0,8.0
6.919841719312307,7.202349018862211,16.355666067146274,42.0,-1.3807941045416765,0.0,35.0,8.0
1.3998395404663886,0.0,20.36550778542804,30.0,1.574422703109588,1.0,53.0,8.0
0.46026470151389154,0.9808399501227074,6.01273443213319,28.0,-3.0631409445579694,0.0,55.0,8.0
0.0920529403027783,1.463324326882098,14.625764856829297,19.0,-3.0631409445579694,0.0,55.0,8.0
0.4094768723813245,0.406302633060539,17.17921693462762,10.0,2.4473385163255905,1.0,59.0,8.0
0.4793101374386047,0.4412192655891792,15.600064155848592,9.0,2.4473385163255905,1.0,59.0,8.0
0.4951813340425318,0.4920070947217464,6.103277807866851,28.0,2.4473385163255905,1.0,59.0,8.0
2.1330888235678303,0.0380908718494254,16.205239767382835,19.0,2.4473385163255905,1.0,59.0,8.0
0.4412192655891792,0.4697874194762483,21.072036564645042,9.0,-2.9806107222175484,0.0,61.0,8.0
0.4920070947217464,0.9649687535187803,5.769881682587156,28.0,-2.9806107222175484,0.0,61.0,8.0
0.0380908718494254,2.2187932852290375,12.658988901172163,19.0,-2.9806107222175484,0.0,61.0,8.0
0.3523405646071862,0.0,15.479407109993229,37.0,2.4314673197216643,1.0,62.0,8.0
0.4920070947217466,0.4793101374386047,21.338886937551557,9.0,2.4314673197216643,1.0,62.0,8.0
0.5078782913256737,0.49518133404253184,2.692582403567252,28.0,2.4314673197216643,1.0,62.0,8.0
0.7999083088379363,0.0,10.052533807148635,19.0,2.4314673197216643,1.0,62.0,8.0
0.4793101374386047,0.4824843767593901,11.884864324004713,9.0,-2.4917778668165873,0.0,64.0,8.0
0.49518133404253184,0.8475218986497184,13.429830591502084,28.0,-2.4917778668165873,0.0,64.0,8.0
0.0,2.5108233027413,13.79930894890391,19.0,-2.4917778668165873,0.0,64.0,8.0
0.3618632825695425,0.247590667021266,5.196904126496851,28.0,2.009293490057198,1.0,83.0,8.0
1.0824156083878427,0.0317423932078546,4.539617413678824,19.0,2.009293490057198,1.0,83.0,8.0
6.256425701268145,5.885039700736245,14.043932859886887,42.0,2.009293490057198,1.0,83.0,8.0
0.1428407694353457,0.9967111467266349,4.420568969353454,19.0,-1.3839683438624606,0.0,86.0,8.0
6.561152676063549,6.824614539688741,10.045743783927124,42.0,-1.3839683438624606,0.0,86.0,8.0
0.4348707869476083,0.4253480689852518,22.726599431078032,9.0,1.4887182414483808,1.0,86.0,8.0
0.9967111467266349,0.2444164277004804,4.420568969353454,19.0,1.4887182414483808,1.0,86.0,8.0
6.824614539688741,6.519887564893338,10.045743783927124,42.0,1.4887182414483808,1.0,86.0,8.0
0.0,1.1808170273321918,12.408542167350939,4.0,-1.2601730103518283,0.0,46.0,14.0
0.0317423932078546,0.0,2.1213203435596424,16.0,2.0949979517184043,1.0,0.0,17.0
0.03491663252864,0.0,16.156773264301556,21.0,2.0949979517184043,1.0,0.0,17.0
0.0666590257364947,0.0,6.5114585900949455,31.0,2.0949979517184043,1.0,0.0,17.0
0.0666590257364947,0.0,9.11317105190698,32.0,2.0949979517184043,1.0,0.0,17.0
0.1714089233224149,0.1110983762274911,13.533401244533552,13.0,2.0949979517184043,1.0,0.0,17.0
0.1809316412847713,0.0634847864157092,9.180938273276672,33.0,2.0949979517184043,1.0,0.0,17.0
0.1904543592471277,0.1682346840016294,7.564023033045605,1.0,2.0949979517184043,1.0,0.0,17.0
0.5586661204582413,0.4031283937397535,15.708495918077697,2.0,2.0949979517184043,1.0,0.0,17.0
0.0,0.0285681538870691,2.377881617670319,21.0,-3.3646936800325893,0.0,2.0,17.0
0.1682346840016294,0.1777574019639857,7.45192928039444,1.0,-3.3646936800325893,0.0,2.0,17.0
0.1110983762274911,0.1777574019639858,7.2088084115584525,13.0,-3.3646936800325893,0.0,2.0,17.0
0.14918924807691641,0.0190454359247127,8.73212459828649,13.0,1.704566515261793,1.0,3.0,17.0
0.4063026330605391,0.0,31.23115056518091,35.0,1.704566515261793,1.0,3.0,17.0
0.8030825481587217,0.2602876243044077,5.414946364643243,29.0,1.704566515261793,1.0,3.0,17.0
0.8094310268002928,0.8126052661210782,16.961054903007994,2.0,-1.291915403559683,0.0,5.0,17.0
0.2602876243044077,1.0348020185760605,7.0493120231693585,29.0,-1.291915403559683,0.0,5.0,17.0
0.0825302223404219,0.08887870098199291,12.379418403139947,1.0,-1.479195523486025,0.0,9.0,17.0
0.0190454359247127,0.3999541544189682,15.249427416566558,2.0,-1.479195523486025,0.0,9.0,17.0
3.81226142426334,4.09159448449246,16.578973617678457,34.0,-1.479195523486025,0.0,9.0,17.0
0.07300750437806561,0.0507878291325673,10.221800580161585,1.0,1.8029679342061427,1.0,10.0,17.0
0.4253480689852518,0.0,25.51407955886794,35.0,1.8029679342061427,1.0,10.0,17.0
0.46661318015546277,0.0,11.527205427446459,2.0,1.8029679342061427,1.0,10.0,17.0
3.5043602101471496,2.5870050464401517,22.589789785160082,34.0,1.8029679342061427,1.0,10.0,17.0
0.23171947041733862,0.18410588060555672,9.864846311208506,1.0,1.983899575490914,1.0,18.0,17.0
0.8633930952536455,0.0888787009819929,13.586805422720754,29.0,1.983899575490914,1.0,18.0,17.0
0.1618862053600584,0.1872801199263421,24.150569351466643,1.0,-1.4506273695989562,0.0,21.0,17.0
3.8471780567919796,5.110525306464593,29.431572406067044,34.0,-1.4506273695989562,0.0,21.0,17.0
5.110525306464593,1.7839224982814297,29.431572406067044,34.0,3.5107086887887204,1.0,21.0,17.0
0.0,0.0666590257364947,3.686403282468932,2.0,-2.606050482364864,0.0,23.0,17.0
0.1682346840016294,0.2348937097381241,15.472290921003511,35.0,-2.606050482364864,0.0,23.0,17.0
0.1047498975859202,0.2856815388706915,8.614608774112664,33.0,-2.606050482364864,0.0,23.0,17.0
1.7839224982814297,5.2152752040505135,21.84521032496662,34.0,-2.606050482364864,0.0,23.0,17.0
0.0666590257364947,0.0253939145662836,3.686403282468932,2.0,2.47590667021266,1.0,23.0,17.0
0.2348937097381241,0.082530222340422,15.472290921003511,35.0,2.47590667021266,1.0,23.0,17.0
5.2152752040505135,3.2599437824466686,21.84521032496662,34.0,2.47590667021266,1.0,23.0,17.0
0.03491663252864,0.0380908718494255,6.519202405202649,31.0,-1.707740754582579,0.0,26.0,17.0
0.0730075043780656,0.1555377267184876,7.908951184888749,1.0,-1.707740754582579,0.0,26.0,17.0
0.206325555851055,0.2317194704173387,24.701976691504438,14.0,-1.707740754582579,0.0,26.0,17.0
0.5523176418166703,0.5872342743453104,15.03712668573179,33.0,-1.707740754582579,0.0,26.0,17.0
0.1333180514729893,0.053962068453352705,6.047230614888197,29.0,1.4950667200899526,1.0,33.0,17.0
