Volume_pre,Volume_post,diff,Distance,Nearest Label,isFusion,Frame,Label,algo_output,ground truth
3.251667135,0.382549075,-0.882352941,9.647065997,250,1,0,250,1,1
0.229529445,0,-1,3.640054945,246,1,0,250,1,1
0.382549075,0.726843242,0.9,15.03362897,307,1,0,250,1,1
0.535568705,0,-1,11.94823017,232,1,0,250,1,1
0.650333427,0.344294167,-0.470588235,10.03540445,285,1,0,250,1,1
0.841607964,3.519451488,3.181818182,6.833467714,279,1,0,250,1,1
1.185902132,0,-1,17.93322102,225,1,0,250,1,1
1.415431577,0,-1,4.693218146,282,1,0,250,1,1
4.514079082,16.02880623,2.550847458,11.17169354,224,1,0,250,1,1
0.382549075,6.503334271,16,2.061552813,250,1,1,250,1,1
0.726843242,0.30603926,-0.578947368,17.08800749,277,1,1,250,1,1
3.519451488,0.76509815,-0.782608696,11.49391091,279,1,1,250,1,1
16.02880623,4.743608527,-0.704057279,13.27429056,224,1,1,250,1,1
6.503334271,2.945627876,-0.547058824,2.478642228,250,1,2,250,1,1
0.30603926,0,-1,11.31508948,277,1,2,250,1,1
0.573823612,0,-1,8.5,307,1,2,250,1,1
0.76509815,1.797980651,1.35,6.232575712,279,1,2,250,1,1
2.257039541,1.300666854,-0.423728814,4.887739764,282,1,2,250,1,1
3.78723584,10.2523152,1.707070707,9.810502105,244,1,2,250,1,1
4.743608527,3.825490748,-0.193548387,3,224,1,2,250,1,1
2.945627876,5.546961584,0.883116883,1.118033989,250,1,3,250,1,1
0.30603926,0,-1,3.575087412,228,1,3,250,1,1
1.300666854,3.748980933,1.882352941,3.753664876,282,1,3,250,1,1
1.797980651,0,-1,7.433034374,279,1,3,250,1,1
3.825490748,5.967765566,0.56,8.276472679,224,1,3,250,1,1
10.2523152,3.442941673,-0.664179104,1.597116542,244,1,3,250,1,1
5.546961584,2.448314078,-0.55862069,4.160711446,250,1,4,250,1,1
0.497313797,0.726843242,0.461538462,9.092880367,307,1,4,250,1,1
1.338921762,1.109392317,-0.171428571,3.760264863,295,1,4,250,1,1
3.442941673,10.94090354,2.177777778,4.266977923,244,1,4,250,1,1
3.748980933,1.071137409,-0.714285714,0.618248659,282,1,4,250,1,1
5.967765566,4.896628157,-0.179487179,2.887778842,224,1,4,250,1,1
2.448314078,3.672471118,0.5,1.118033989,250,1,5,250,1,1
0.573823612,0.535568705,-0.066666667,9.433981132,297,1,5,250,1,1
1.071137409,1.032882502,-0.035714286,4.609772229,282,1,5,250,1,1
1.377176669,0.956372687,-0.305555556,4.733075762,279,1,5,250,1,1
4.896628157,5.738236121,0.171875,7.826237921,224,1,5,250,1,1
10.94090354,4.55233399,-0.583916084,4.244458988,244,1,5,250,1,1
3.672471118,4.820118342,0.3125,1,250,1,6,250,1,1
0.535568705,0,-1,3.201562119,297,1,6,250,1,1
0.956372687,1.185902132,0.24,3.337544007,279,1,6,250,1,1
1.032882502,2.333549356,1.259259259,1.58113883,282,1,6,250,1,1
4.55233399,2.945627876,-0.352941176,5.871933301,244,1,6,250,1,1
4.820118342,6.656353901,0.380952381,1.118033989,250,1,7,250,1,1
0.841607964,0,-1,11.42935542,295,1,7,250,1,1
1.185902132,0.229529445,-0.806451613,9.470530446,279,1,7,250,1,1
2.333549356,2.754353338,0.180327869,7.818718114,282,1,7,250,1,1
2.945627876,5.853000844,0.987012987,2.5,244,1,7,250,1,1
5.585216491,6.082530289,0.089041096,9.57927333,224,1,7,250,1,1
6.656353901,4.39931436,-0.33908046,1.118033989,250,1,8,250,1,1
0.229529445,1.721470836,6.5,3.041381265,279,1,8,250,1,1
1.032882502,0.918117779,-0.111111111,15.81928118,228,1,8,250,1,1
1.224157039,0.30603926,-0.75,9.417922575,310,1,8,250,1,1
2.754353338,0.956372687,-0.652777778,10.16136162,282,1,8,250,1,1
5.853000844,6.503334271,0.111111111,1.913153483,244,1,8,250,1,1
6.082530289,3.060392598,-0.496855346,13.13621155,224,1,8,250,1,1
4.39931436,4.934883064,0.12173913,1.898824987,250,1,9,250,0,1
0.30603926,0,-1,5.522680509,232,1,9,250,0,1
1.109392317,0.650333427,-0.413793103,6.532640082,285,1,9,250,0,1
1.300666854,0.61207852,-0.529411765,7.918103737,307,1,9,250,0,1
1.721470836,1.071137409,-0.377777778,3.391427958,279,1,9,250,0,1
6.503334271,6.006020474,-0.076470588,1.58113883,244,1,9,250,0,1
4.934883064,5.585216491,0.131782946,1.536590743,250,1,10,250,0,1
0.650333427,0,-1,1.262994738,285,1,10,250,0,1
0.918117779,0.918117779,0,6.44016261,310,1,10,250,0,1
1.071137409,0,-1,4.806408482,279,1,10,250,0,1
1.338921762,4.322804545,2.228571429,4.978076938,282,1,10,250,0,1
3.022137691,1.530196299,-0.493670886,2.871393035,224,1,10,250,0,1
6.006020474,4.973137972,-0.171974522,3.16227766,244,1,10,250,0,1
5.585216491,2.410059171,-0.568493151,2.255993389,250,1,11,250,0,1
0.918117779,0.45905889,-0.5,6.264982043,310,1,11,250,0,1
1.530196299,1.683215929,0.1,7.071067812,224,1,11,250,0,1
4.322804545,0.726843242,-0.831858407,3.33501741,282,1,11,250,0,1
4.973137972,6.312059734,0.269230769,3.640054945,244,1,11,250,0,1
2.410059171,5.432196862,1.253968254,1.118033989,250,1,12,250,0,1
0.45905889,0,-1,4.750730938,310,1,12,250,0,1
0.726843242,0.382549075,-0.473684211,1.448711646,282,1,12,250,0,1
6.312059734,10.09929557,0.6,5.024937811,244,1,12,250,0,1
5.432196862,2.563078801,-0.528169014,1.237436867,250,1,13,250,0,0
0.382549075,0,-1,8.514693183,232,1,13,250,0,0
0.382549075,0,-1,7.632168761,282,1,13,250,0,0
1.185902132,0.994627594,-0.161290323,5.195952159,279,1,13,250,0,0
2.104019911,2.065765004,-0.018181818,4.304793839,224,1,13,250,0,0
10.09929557,7.153667698,-0.291666667,3.041381265,244,1,13,250,0,0
2.563078801,4.361059452,0.701492537,1.118033989,250,1,14,250,0,0
0.229529445,4.590588897,19,10.59481005,225,1,14,250,0,0
0.994627594,0,-1,9.321112385,279,1,14,250,0,0
7.153667698,9.869766129,0.379679144,6.033814199,244,1,14,250,0,0
4.361059452,5.776491029,0.324561404,1.360147051,250,1,15,250,1,0
0.229529445,0,-1,6.264982043,285,1,15,250,1,0
1.989255189,2.218784634,0.115384615,13.67992358,309,1,15,250,1,0
9.869766129,9.525471961,-0.034883721,3.89087251,244,1,15,250,1,0
5.776491029,5.853000844,0.013245033,1.118033989,250,1,16,250,0,1
0.994627594,0.573823612,-0.423076923,5.586463987,279,1,16,250,0,1
1.377176669,2.104019911,0.527777778,5.005756686,224,1,16,250,0,1
