Volume_pre,Volume_post,diff,Distance,Nearest Label,isFusion,Frame,Label,algo_output,ground truth
2.257039541,2.945627876,0.305084746,6.024082666,198,1,0,198,1,1
0.344294167,0.30603926,-0.111111111,4.64146635,195,1,0,198,1,1
4.284549637,4.0932751,-0.044642857,14.56017871,209,1,0,198,1,1
6.732863716,5.011392879,-0.255681818,10.11377681,176,1,0,198,1,1
2.945627876,2.869118061,-0.025974026,6.27407154,198,1,1,198,0,0
0.30603926,0,-1,3.087272259,195,1,1,198,0,0
4.0932751,4.628843805,0.130841121,3.041381265,209,1,1,198,0,0
5.011392879,0.535568705,-0.893129771,5.72884293,176,1,1,198,0,0
22.34086597,36.07437775,0.614726027,11.22583065,154,1,1,198,0,0
2.869118061,2.486568986,-0.133333333,2.061552813,198,1,2,198,0,0
4.628843805,4.284549637,-0.074380165,3.925967797,209,1,2,198,0,0
36.07437775,21.0019442,-0.417815483,4.738627093,154,1,2,198,0,0
2.486568986,2.065765004,-0.169230769,1.802775638,198,1,3,198,1,1
4.284549637,4.667098712,0.089285714,2.828427125,209,1,3,198,1,1
10.40533483,6.235549919,-0.400735294,8.457740744,176,1,3,198,1,1
21.0019442,36.57169155,0.741347905,9.871325687,154,1,3,198,1,1
2.065765004,2.601333708,0.259259259,1.929018173,198,1,4,198,1,1
4.667098712,5.240922324,0.12295082,3.937321425,209,1,4,198,1,1
6.235549919,1.224157039,-0.803680982,5.711241995,176,1,4,198,1,1
2.601333708,2.486568986,-0.044117647,11.08979549,198,1,5,198,0,1
1.224157039,2.754353338,1.25,3.115297438,176,1,5,198,0,1
5.240922324,4.169784915,-0.204379562,12.15662334,209,1,5,198,0,1
31.13949469,28.19386681,-0.094594595,7.365041614,154,1,5,198,0,1
2.486568986,1.874490466,-0.246153846,1.118033989,198,1,6,198,1,1
2.754353338,5.087902694,0.847222222,6.737359411,176,1,6,198,1,1
28.19386681,23.87106226,-0.153324288,8.003572637,154,1,6,198,1,1
1.874490466,0.803353057,-0.571428571,1.118033989,198,1,7,198,0,1
4.322804545,4.437569267,0.026548673,2.061552813,209,1,7,198,0,1
