Volume_pre,Volume_post,diff,Distance,Nearest Label,isFusion,Frame,Label,algo_output,ground truth
1.453686484,1.644961021,0.131578947,3.548242903,268,1,0,268,0,1
0.229529445,0,-1,7.433034374,290,1,0,268,0,1
0.30603926,0,-1,4.876602301,275,1,0,268,0,1
0.382549075,1.071137409,1.799999997,3.753664876,285,1,0,268,0,1
0.61207852,0,-1,4.705797621,259,1,0,268,0,1
1.300666854,2.027510096,0.558823529,4.048153067,260,1,0,268,0,1
1.568451207,3.902000563,1.487804878,7.802171787,266,1,0,268,0,1
1.644961021,1.836235559,0.11627907,4.160711446,268,1,1,268,0,0
0.726843242,0,-1,4.266977923,269,1,1,268,0,0
1.071137409,0.688588335,-0.357142857,1.5,285,1,1,268,0,0
2.027510096,0.688588335,-0.660377358,10.96046165,260,1,1,268,0,0
2.142274819,0.879862872,-0.589285714,8.986526195,291,1,1,268,0,0
3.902000563,1.377176669,-0.647058824,5.983525377,266,1,1,268,0,0
1.836235559,2.142274819,0.166666667,3.188657197,268,1,2,268,1,1
0.688588335,0,-1,4.244458988,260,1,2,268,1,1
0.688588335,0.30603926,-0.555555556,4.609772229,285,1,2,268,1,1
0.879862872,1.453686484,0.652173913,9.433981132,291,1,2,268,1,1
1.185902132,0,-1,8.5,249,1,2,268,1,1
1.377176669,0.956372687,-0.305555555,4.733075762,266,1,2,268,1,1
2.142274819,3.48119658,0.625,6.184065476,268,1,3,268,1,1
0.267784352,0.30603926,0.142857145,10.81665383,253,1,3,268,1,1
0.30603926,0.420803982,0.374999998,1.58113883,285,1,3,268,1,1
0.956372687,0,-1,3.337544007,266,1,3,268,1,1
1.453686484,1.300666854,-0.105263158,3.041381265,291,1,3,268,1,1
1.836235559,0.30603926,-0.833333333,5.871933301,269,1,3,268,1,1
3.672471118,2.983882783,-0.1875,7.38241153,233,1,3,268,1,1
3.48119658,4.016765285,0.153846154,5.641688035,268,1,4,268,0,0
0.30603926,0.61207852,1,2.5,269,1,4,268,0,0
0.420803982,1.109392317,1.636363638,14.15673773,285,1,4,268,0,0
0.535568705,4.169784915,6.785714281,8.879292581,236,1,4,268,0,0
0.535568705,0.45905889,-0.142857143,6.764628895,260,1,4,268,0,0
0.994627594,0,-1,6.664082833,278,1,4,268,0,0
1.300666854,0,-1,7.818718114,291,1,4,268,0,0
2.027510096,1.224157039,-0.396226415,11.2054413,289,1,4,268,0,0
2.983882783,6.503334271,1.17948718,6.726812024,233,1,4,268,0,0
