Volume_pre,Volume_post,diff,Distance,Nearest Label,isFusion,Frame,Label,algo_output,ground truth
1.262411947,1.262411947,0,4.603767372,80,1,0,80,0,0
0.30603926,0.229529445,-0.25,3.201562119,73,1,0,80,0,0
0.382549075,0.535568705,0.4,6.419501538,96,1,0,80,0,0
0.45905889,0,-1,3.667613514,88,1,0,80,0,0
0.45905889,0,-1,3.259601203,72,1,0,80,0,0
1.262411947,2.448314078,0.939393939,2.005547861,80,1,1,80,1,1
0.229529445,0,-1,5.590169944,73,1,1,80,1,1
0.497313797,0.76509815,0.538461538,6.63146525,84,1,1,80,1,1
0.535568705,0,-1,7.701709325,96,1,1,80,1,1
1.836235559,1.606706114,-0.125,7.655931116,105,1,1,80,1,1
2.448314078,1.606706114,-0.34375,3.069933191,80,1,2,80,1,0
0.420803982,0.30603926,-0.272727273,8.472122491,77,1,2,80,1,0
0.45905889,0.30603926,-0.333333333,11.23053872,91,1,2,80,1,0
0.76509815,0.726843242,-0.05,5.254759747,84,1,2,80,1,0
1.606706114,1.300666854,-0.19047619,2.780287755,105,1,2,80,1,0
2.142274819,2.295294449,0.071428571,10.2871118,101,1,2,80,1,0
2.563078801,1.071137409,-0.582089552,8.060932954,93,1,2,80,1,0
2.754353338,2.142274819,-0.222222222,13.56029346,67,1,2,80,1,0
2.792608246,1.071137409,-0.616438356,7.860343504,106,1,2,80,1,0
1.606706114,0.994627594,-0.380952381,1.457737974,80,1,3,80,1,1
0.30603926,1.224157039,3,6.126275377,91,1,3,80,1,1
0.420803982,1.912745374,3.545454545,2.93173009,88,1,3,80,1,1
0.573823612,0,-1,5.614267539,96,1,3,80,1,1
0.726843242,0.344294167,-0.526315789,3.605551275,84,1,3,80,1,1
0.994627594,0.879862872,-0.115384615,2.236067977,80,1,4,80,0,1
0.344294167,0.688588335,1,6.715561438,84,1,4,80,0,1
1.912745374,2.257039541,0.18,9.802469077,88,1,4,80,0,1
1.912745374,2.792608246,0.46,9.708243919,105,1,4,80,0,1
2.486568986,1.644961021,-0.338461538,14.61844655,68,1,4,80,0,1
0.879862872,1.874490466,1.130434783,2.897427319,80,1,5,80,1,1
0.688588335,2.142274819,2.111111111,4.203540542,84,1,5,80,1,1
2.065765004,0.841607964,-0.592592593,6.436896921,106,1,5,80,1,1
2.257039541,0,-1,9.33090487,88,1,5,80,1,1
2.792608246,3.060392598,0.095890411,8.393432203,105,1,5,80,1,1
1.874490466,1.530196299,-0.183673469,4.623608901,80,1,6,80,1,0
2.142274819,0.994627594,-0.535714286,4.081851419,84,1,6,80,1,0
2.180529726,3.17515732,0.456140351,8.557157983,91,1,6,80,1,0
3.060392598,3.825490748,0.25,9.192388155,105,1,6,80,1,0
