Volume_pre,Volume_post,Distance,Nearest Label,Volume_diff,isFusion,Frame,Label
0.0,1.2241570392266732,9.433186100146656,5.0,-2.142274818646678,0.0,8.0,3.0
1.5684512065091751,2.0275100962191774,4.242640687119285,2.0,-2.142274818646678,0.0,8.0,3.0
0.6885883345650037,0.0,3.7006005518624305,4.0,1.491941391557508,1.0,15.0,3.0
0.6885883345650037,0.0,3.7006005518624305,4.0,1.491941391557508,1.0,15.0,3.0
1.0328825018475054,0.4208039822341689,14.634879508104444,5.0,1.491941391557508,1.0,15.0,3.0
1.0328825018475054,0.4208039822341689,14.634879508104444,5.0,1.491941391557508,1.0,15.0,3.0
1.9127453737916769,1.6449610214608419,13.974431016045772,2.0,1.491941391557508,1.0,15.0,3.0
1.9127453737916769,1.6449610214608419,13.974431016045772,2.0,1.491941391557508,1.0,15.0,3.0
2.065765003695011,0.5355687046616695,3.8778502946985087,12.0,1.6067061139850087,1.0,16.0,6.0
0.5355687046616695,0.0,9.44263021123471,12.0,1.4154315766058403,1.0,17.0,6.0
0.8416079644683379,0.0,6.997047783597766,7.0,1.4154315766058403,1.0,17.0,6.0
0.3825490747583354,0.4208039822341689,9.96564346074938,9.0,-1.4536864840816737,0.0,19.0,6.0
0.8416079644683379,2.2570395410741786,6.613319544950149,11.0,-1.4536864840816737,0.0,19.0,6.0
1.0328825018475056,1.071137409323339,2.692582403567252,6.0,-1.6832159289366757,0.0,10.0,7.0
0.0,1.568451206509175,8.780826551731238,12.0,-1.6832159289366757,0.0,10.0,7.0
3.940255470010854,2.48656898592918,9.345845471984163,6.0,1.4154315766058407,1.0,18.0,11.0
0.0,0.4590588897100024,12.782366325876003,7.0,-1.3006668541783406,0.0,13.0,12.0
0.0,0.4973137971858359,5.0,11.0,-1.3006668541783406,0.0,13.0,12.0
0.0,0.8416079644683379,6.964490809198113,7.0,-1.5301962990333413,0.0,17.0,12.0
1.071137409323339,1.7597257438883427,8.749302592663494,42.0,-1.5301962990333413,0.0,17.0,12.0
0.4590588897100024,0.0,4.527692569068709,16.0,2.410059170977513,1.0,2.0,15.0
1.8744904663158435,1.2241570392266732,15.383127932901033,36.0,2.410059170977513,1.0,2.0,15.0
3.8254907475833537,0.994627594371672,15.097024173289537,21.0,2.410059170977513,1.0,2.0,15.0
0.2295294448550012,0.0,11.800423721205947,39.0,1.3771766691300074,1.0,9.0,15.0
1.9892551887433438,0.0,12.30081353884454,21.0,1.3771766691300074,1.0,9.0,15.0
0.0,1.644961021460842,6.800735254367722,108.0,-2.142274818646678,0.0,8.0,17.0
0.3060392598066683,0.0,7.1959189823121275,22.0,1.338921761654174,1.0,0.0,21.0
0.3825490747583354,0.0,5.597320787662605,25.0,1.338921761654174,1.0,0.0,21.0
1.3389217616541738,0.0,7.295064028757638,33.0,1.338921761654174,1.0,0.0,21.0
0.4208039822341689,0.2677843523308347,4.341801431367139,5.0,1.3771766691300076,1.0,16.0,24.0
1.7597257438883427,1.1476472242750062,12.52543725583684,3.0,1.3771766691300076,1.0,16.0,24.0
0.0,0.2295294448550012,13.5,71.0,-3.251667135445851,0.0,5.0,36.0
0.0,0.5355687046616695,3.094597003204926,74.0,-3.251667135445851,0.0,5.0,36.0
0.0,0.6120785196133366,9.359570636519605,39.0,-3.251667135445851,0.0,5.0,36.0
0.0,0.6120785196133366,11.522396669096235,15.0,-3.251667135445851,0.0,5.0,36.0
0.0,0.9181177794200048,11.412712210513327,83.0,-3.251667135445851,0.0,5.0,36.0
0.6885883345650037,1.415431576605841,9.793575824172837,21.0,-3.251667135445851,0.0,5.0,36.0
0.994627594371672,1.7979806513641763,10.205262970166396,20.0,-3.251667135445851,0.0,5.0,36.0
0.2295294448550012,0.0,8.5,39.0,2.410059170977513,1.0,9.0,36.0
1.4154315766058407,1.2241570392266732,6.304450635446065,73.0,2.410059170977513,1.0,9.0,36.0
2.333549356025846,0.0,7.363284061028538,38.0,2.410059170977513,1.0,9.0,36.0
0.0,0.994627594371672,4.157990967870042,38.0,-2.5248238934050136,0.0,11.0,36.0
0.0,1.644961021460842,10.657660250350364,39.0,-2.5248238934050136,0.0,11.0,36.0
0.5355687046616695,0.2295294448550012,3.3541019662496847,39.0,2.8691180606875157,1.0,18.0,36.0
1.2241570392266732,0.0,4.743416490252569,38.0,2.8691180606875157,1.0,18.0,36.0
2.371804263501679,0.7268432420408372,6.341882901630808,74.0,2.8691180606875157,1.0,18.0,36.0
3.1369024130183503,2.6013337083566803,7.516648189186454,124.0,2.8691180606875157,1.0,18.0,36.0
0.7650981495166707,0.0,9.246397556269963,74.0,1.8744904663158435,1.0,8.0,38.0
0.9563726868958384,0.6120785196133366,9.136550908302322,15.0,1.8744904663158435,1.0,8.0,38.0
1.8744904663158433,1.8362355588400097,3.905124837953327,36.0,1.8744904663158435,1.0,8.0,38.0
0.0,1.0328825018475056,7.654739794553038,72.0,-2.218784633598345,0.0,13.0,40.0
1.7979806513641763,3.442941672825018,4.956845014724588,68.0,-2.218784633598345,0.0,13.0,40.0
1.721470836412509,1.644961021460842,4.817591065404922,110.0,1.6832159289366755,1.0,15.0,40.0
7.344942235360039,3.442941672825018,8.149430847641817,68.0,1.6832159289366755,1.0,15.0,40.0
1.4536864840816746,0.0,2.7611263146621594,72.0,1.3006668541783402,1.0,17.0,40.0
0.2677843523308347,0.0,10.04987562112089,94.0,4.514079082148358,1.0,2.0,43.0
0.5355687046616695,0.0,5.057324451945404,27.0,4.514079082148358,1.0,2.0,43.0
