combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
31,0.0_,3,0.9477806788511749,0.5032894736842105,-0.8493627181530851,0.7481804949053857,0.7034883720930233,0.9477806788511749,0.8075639599555061
31,0.25,3,0.8511749347258486,0.2894736842105263,-0.8493627181530851,0.7889374090247453,0.7874396135265701,0.8511749347258486,0.8180677540777919
31,0.5_,3,0.7362924281984334,0.18092105263157895,-0.8493627181530851,0.7729257641921398,0.8367952522255193,0.7362924281984334,0.7833333333333332
31,0.75,3,0.6449086161879896,0.14802631578947367,-0.8493627181530851,0.7365356622998545,0.8458904109589042,0.6449086161879896,0.731851851851852
31,1.0_,3,0.5613577023498695,0.09868421052631579,-0.8493627181530851,0.7117903930131004,0.8775510204081632,0.5613577023498695,0.6847133757961784
31,1.25,3,0.4804177545691906,0.08223684210526316,-0.8493627181530851,0.6739446870451238,0.8803827751196173,0.4804177545691906,0.6216216216216216
31,1.5_,3,0.4281984334203655,0.0625,-0.8493627181530851,0.653566229985444,0.8961748633879781,0.4281984334203655,0.5795053003533568
31,1.75,3,0.38642297650130547,0.05263157894736842,-0.8493627181530851,0.6346433770014556,0.9024390243902439,0.38642297650130547,0.5411334552102376
31,2.0_,3,0.34464751958224543,0.039473684210526314,-0.8493627181530851,0.6171761280931587,0.9166666666666666,0.34464751958224543,0.5009487666034155
31,2.25,3,0.3133159268929504,0.02631578947368421,-0.8493627181530851,0.6055312954876274,0.9375,0.3133159268929504,0.4696673189823875
31,2.5_,3,0.26109660574412535,0.02631578947368421,-0.8493627181530851,0.5764192139737991,0.9259259259259259,0.26109660574412535,0.4073319755600815
31,2.75,3,0.2454308093994778,0.019736842105263157,-0.8493627181530851,0.5705967976710334,0.94,0.2454308093994778,0.38923395445134573
31,3.0_,3,0.20887728459530025,0.01644736842105263,-0.8493627181530851,0.5516739446870451,0.9411764705882353,0.20887728459530025,0.3418803418803419
31,3.25,3,0.1801566579634465,0.013157894736842105,-0.8493627181530851,0.537117903930131,0.9452054794520548,0.1801566579634465,0.3026315789473685
31,3.5_,3,0.1566579634464752,0.013157894736842105,-0.8493627181530851,0.5240174672489083,0.9375,0.1566579634464752,0.26845637583892623
31,3.75,3,0.13838120104438642,0.013157894736842105,-0.8493627181530851,0.5138282387190685,0.9298245614035088,0.13838120104438642,0.24090909090909093
31,4.0_,3,0.12010443864229765,0.009868421052631578,-0.8493627181530851,0.50509461426492,0.9387755102040817,0.12010443864229765,0.21296296296296297
31,4.25,3,0.10443864229765012,0.009868421052631578,-0.8493627181530851,0.4963609898107715,0.9302325581395349,0.10443864229765012,0.18779342723004694
31,4.5_,3,0.08877284595300261,0.009868421052631578,-0.8493627181530851,0.487627365356623,0.918918918918919,0.08877284595300261,0.16190476190476188
31,4.75,3,0.0731070496083551,0.006578947368421052,-0.8493627181530851,0.48034934497816595,0.9333333333333333,0.0731070496083551,0.13559322033898308
31,5.0_,3,0.06788511749347259,0.006578947368421052,-0.8493627181530851,0.4774381368267831,0.9285714285714286,0.06788511749347259,0.12652068126520682
