combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
50,0.0_,3,0.9268929503916449,0.4901315789473684,-0.8309356534286108,0.74235807860262,0.7043650793650794,0.9268929503916449,0.8004509582863585
50,0.25,3,0.8302872062663186,0.2894736842105263,-0.8309356534286108,0.777292576419214,0.7832512315270936,0.8302872062663186,0.8060836501901141
50,0.5_,3,0.7180156657963447,0.1875,-0.8309356534286108,0.759825327510917,0.8283132530120482,0.7180156657963447,0.7692307692307693
50,0.75,3,0.6266318537859008,0.15460526315789475,-0.8309356534286108,0.7234352256186317,0.8362369337979094,0.6266318537859008,0.7164179104477612
50,1.0_,3,0.5404699738903395,0.10526315789473684,-0.8309356534286108,0.6972343522561864,0.8661087866108786,0.5404699738903395,0.6655948553054662
50,1.25,3,0.4595300261096606,0.08881578947368421,-0.8309356534286108,0.6593886462882096,0.8669950738916257,0.4595300261096606,0.6006825938566553
50,1.5_,3,0.4073107049608355,0.06907894736842106,-0.8309356534286108,0.6390101892285298,0.8813559322033898,0.4073107049608355,0.5571428571428572
50,1.75,3,0.36553524804177545,0.05921052631578947,-0.8309356534286108,0.6200873362445415,0.8860759493670886,0.36553524804177545,0.5175600739371534
50,2.0_,3,0.3263707571801567,0.046052631578947366,-0.8309356534286108,0.604075691411936,0.8992805755395683,0.3263707571801567,0.47892720306513414
50,2.25,3,0.2950391644908616,0.03289473684210526,-0.8309356534286108,0.5924308588064047,0.9186991869918699,0.2950391644908616,0.44664031620553357
50,2.5_,3,0.2454308093994778,0.03289473684210526,-0.8309356534286108,0.5647743813682679,0.9038461538461539,0.2454308093994778,0.3860369609856263
50,2.75,3,0.2297650130548303,0.02631578947368421,-0.8309356534286108,0.5589519650655022,0.9166666666666666,0.2297650130548303,0.36743215031315246
50,3.0_,3,0.19321148825065274,0.023026315789473683,-0.8309356534286108,0.5400291120815138,0.9135802469135802,0.19321148825065274,0.31896551724137934
50,3.25,3,0.16449086161879894,0.019736842105263157,-0.8309356534286108,0.5254730713245997,0.9130434782608695,0.16449086161879894,0.27876106194690264
50,3.5_,3,0.14360313315926893,0.01644736842105263,-0.8309356534286108,0.5152838427947598,0.9166666666666666,0.14360313315926893,0.24830699774266365
50,3.75,3,0.12532637075718014,0.01644736842105263,-0.8309356534286108,0.50509461426492,0.9056603773584906,0.12532637075718014,0.2201834862385321
50,4.0_,3,0.10704960835509138,0.013157894736842105,-0.8309356534286108,0.4963609898107715,0.9111111111111111,0.10704960835509138,0.19158878504672894
50,4.25,3,0.09399477806788512,0.013157894736842105,-0.8309356534286108,0.4890829694323144,0.9,0.09399477806788512,0.1702127659574468
50,4.5_,3,0.08093994778067885,0.013157894736842105,-0.8309356534286108,0.48180494905385735,0.8857142857142857,0.08093994778067885,0.14832535885167464
50,4.75,3,0.0731070496083551,0.009868421052631578,-0.8309356534286108,0.47889374090247455,0.9032258064516129,0.0731070496083551,0.13526570048309178
50,5.0_,3,0.06788511749347259,0.009868421052631578,-0.8309356534286108,0.4759825327510917,0.896551724137931,0.06788511749347259,0.1262135922330097
