combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
10,0.0_,3,0.8459530026109661,0.4473684210526316,-0.8002396248454035,0.7161572052401747,0.7043478260869566,0.8459530026109661,0.7686832740213523
10,0.25,3,0.7493472584856397,0.24671052631578946,-0.8002396248454035,0.7510917030567685,0.7928176795580111,0.7493472584856397,0.770469798657718
10,0.5_,3,0.6370757180156658,0.1513157894736842,-0.8002396248454035,0.7307132459970888,0.8413793103448276,0.6370757180156658,0.725111441307578
10,0.75,3,0.5483028720626631,0.11842105263157894,-0.8002396248454035,0.6957787481804949,0.8536585365853658,0.5483028720626631,0.6677265500794912
10,1.0_,3,0.4699738903394256,0.07894736842105263,-0.8002396248454035,0.6695778748180495,0.8823529411764706,0.4699738903394256,0.6132879045996592
10,1.25,3,0.391644908616188,0.0625,-0.8002396248454035,0.6331877729257642,0.8875739644970414,0.391644908616188,0.5434782608695652
10,1.5_,3,0.34464751958224543,0.04276315789473684,-0.8002396248454035,0.6157205240174672,0.9103448275862069,0.34464751958224543,0.5
10,1.75,3,0.31070496083550914,0.03289473684210526,-0.8002396248454035,0.6011644832605532,0.9224806201550387,0.31070496083550914,0.46484375
10,2.0_,3,0.2741514360313316,0.02631578947368421,-0.8002396248454035,0.5836972343522562,0.9292035398230089,0.2741514360313316,0.4233870967741935
10,2.25,3,0.2506527415143603,0.01644736842105263,-0.8002396248454035,0.5749636098981077,0.9504950495049505,0.2506527415143603,0.396694214876033
10,2.5_,3,0.206266318537859,0.01644736842105263,-0.8002396248454035,0.5502183406113537,0.9404761904761905,0.206266318537859,0.33832976445396146
10,2.75,3,0.19321148825065274,0.009868421052631578,-0.8002396248454035,0.5458515283842795,0.961038961038961,0.19321148825065274,0.3217391304347826
10,3.0_,3,0.15926892950391644,0.006578947368421052,-0.8002396248454035,0.5283842794759825,0.9682539682539683,0.15926892950391644,0.273542600896861
10,3.25,3,0.13577023498694518,0.006578947368421052,-0.8002396248454035,0.5152838427947598,0.9629629629629629,0.13577023498694518,0.23798627002288328
10,3.5_,3,0.1227154046997389,0.006578947368421052,-0.8002396248454035,0.5080058224163028,0.9591836734693877,0.1227154046997389,0.2175925925925926
10,3.75,3,0.10443864229765012,0.006578947368421052,-0.8002396248454035,0.4978165938864629,0.9523809523809523,0.10443864229765012,0.18823529411764703
10,4.0_,3,0.08877284595300261,0.003289473684210526,-0.8002396248454035,0.49053857350800584,0.9714285714285714,0.08877284595300261,0.1626794258373206
10,4.25,3,0.0783289817232376,0.003289473684210526,-0.8002396248454035,0.4847161572052402,0.967741935483871,0.0783289817232376,0.1449275362318841
10,4.5_,3,0.06527415143603134,0.003289473684210526,-0.8002396248454035,0.4774381368267831,0.9615384615384616,0.06527415143603134,0.12224938875305624
10,4.75,3,0.057441253263707574,0.003289473684210526,-0.8002396248454035,0.47307132459970885,0.9565217391304348,0.057441253263707574,0.10837438423645321
10,5.0_,3,0.05221932114882506,0.003289473684210526,-0.8002396248454035,0.47016011644832606,0.9523809523809523,0.05221932114882506,0.099009900990099
