combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
5,0.0_,3,0.793733681462141,0.41776315789473684,-0.780897863130411,0.7001455604075691,0.7053364269141531,0.793733681462141,0.7469287469287469
5,0.25,3,0.6971279373368147,0.21710526315789475,-0.780897863130411,0.735080058224163,0.8018018018018018,0.6971279373368147,0.7458100558659218
5,0.5_,3,0.587467362924282,0.12171052631578948,-0.780897863130411,0.7161572052401747,0.8587786259541985,0.587467362924282,0.6976744186046511
5,0.75,3,0.5117493472584856,0.08881578947368421,-0.780897863130411,0.6885007278020379,0.8789237668161435,0.5117493472584856,0.6468646864686469
5,1.0_,3,0.4360313315926893,0.05921052631578947,-0.780897863130411,0.6593886462882096,0.9027027027027027,0.4360313315926893,0.5880281690140845
5,1.25,3,0.3629242819843342,0.049342105263157895,-0.780897863130411,0.6229985443959243,0.9025974025974026,0.3629242819843342,0.5176908752327747
5,1.5_,3,0.32114882506527415,0.039473684210526314,-0.780897863130411,0.604075691411936,0.9111111111111111,0.32114882506527415,0.4749034749034749
5,1.75,3,0.2898172323759791,0.029605263157894735,-0.780897863130411,0.5909752547307132,0.925,0.2898172323759791,0.4413518886679921
5,2.0_,3,0.25326370757180156,0.023026315789473683,-0.780897863130411,0.5735080058224163,0.9326923076923077,0.25326370757180156,0.3983572895277207
5,2.25,3,0.2297650130548303,0.01644736842105263,-0.780897863130411,0.5633187772925764,0.946236559139785,0.2297650130548303,0.36974789915966383
5,2.5_,3,0.185378590078329,0.01644736842105263,-0.780897863130411,0.5385735080058224,0.9342105263157895,0.185378590078329,0.3093681917211329
5,2.75,3,0.17232375979112272,0.009868421052631578,-0.780897863130411,0.5342066957787481,0.9565217391304348,0.17232375979112272,0.2920353982300885
5,3.0_,3,0.1409921671018277,0.006578947368421052,-0.780897863130411,0.5181950509461426,0.9642857142857143,0.1409921671018277,0.24601366742596814
5,3.25,3,0.1227154046997389,0.006578947368421052,-0.780897863130411,0.5080058224163028,0.9591836734693877,0.1227154046997389,0.2175925925925926
5,3.5_,3,0.10966057441253264,0.006578947368421052,-0.780897863130411,0.5007278020378457,0.9545454545454546,0.10966057441253264,0.19672131147540983
5,3.75,3,0.09138381201044386,0.006578947368421052,-0.780897863130411,0.49053857350800584,0.9459459459459459,0.09138381201044386,0.16666666666666666
5,4.0_,3,0.07571801566579635,0.003289473684210526,-0.780897863130411,0.48326055312954874,0.9666666666666667,0.07571801566579635,0.1404358353510896
5,4.25,3,0.07049608355091384,0.003289473684210526,-0.780897863130411,0.48034934497816595,0.9642857142857143,0.07049608355091384,0.13138686131386865
5,4.5_,3,0.057441253263707574,0.003289473684210526,-0.780897863130411,0.47307132459970885,0.9565217391304348,0.057441253263707574,0.10837438423645321
5,4.75,3,0.05221932114882506,0.003289473684210526,-0.780897863130411,0.47016011644832606,0.9523809523809523,0.05221932114882506,0.099009900990099
5,5.0_,3,0.04699738903394256,0.003289473684210526,-0.780897863130411,0.4672489082969432,0.9473684210526315,0.04699738903394256,0.08955223880597016
