combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
75,0.0_,3,0.9425587467362925,0.4967105263157895,-0.8362434725848564,0.7481804949053857,0.705078125,0.9425587467362925,0.8067039106145253
75,0.25,3,0.8459530026109661,0.29605263157894735,-0.8362434725848564,0.7831149927219796,0.782608695652174,0.8459530026109661,0.8130489335006273
75,0.5_,3,0.7336814621409922,0.19407894736842105,-0.8362434725848564,0.7656477438136827,0.8264705882352941,0.7336814621409922,0.7773167358229598
75,0.75,3,0.6422976501305483,0.1611842105263158,-0.8362434725848564,0.7292576419213974,0.8338983050847457,0.6422976501305483,0.7256637168141592
75,1.0_,3,0.556135770234987,0.1118421052631579,-0.8362434725848564,0.7030567685589519,0.8623481781376519,0.556135770234987,0.6761904761904761
75,1.25,3,0.4751958224543081,0.09539473684210527,-0.8362434725848564,0.6652110625909753,0.8625592417061612,0.4751958224543081,0.6127946127946129
75,1.5_,3,0.42297650130548303,0.0756578947368421,-0.8362434725848564,0.6448326055312955,0.8756756756756757,0.42297650130548303,0.5704225352112676
75,1.75,3,0.381201044386423,0.06578947368421052,-0.8362434725848564,0.6259097525473072,0.8795180722891566,0.381201044386423,0.5318761384335154
75,2.0_,3,0.34203655352480417,0.05263157894736842,-0.8362434725848564,0.6098981077147017,0.891156462585034,0.34203655352480417,0.4943396226415095
75,2.25,3,0.31070496083550914,0.039473684210526314,-0.8362434725848564,0.5982532751091703,0.9083969465648855,0.31070496083550914,0.46303501945525294
75,2.5_,3,0.26109660574412535,0.039473684210526314,-0.8362434725848564,0.5705967976710334,0.8928571428571429,0.26109660574412535,0.40404040404040403
75,2.75,3,0.2454308093994778,0.03289473684210526,-0.8362434725848564,0.5647743813682679,0.9038461538461539,0.2454308093994778,0.3860369609856263
75,3.0_,3,0.20887728459530025,0.029605263157894735,-0.8362434725848564,0.5458515283842795,0.898876404494382,0.20887728459530025,0.33898305084745767
75,3.25,3,0.17754569190600522,0.02631578947368421,-0.8362434725848564,0.529839883551674,0.8947368421052632,0.17754569190600522,0.2962962962962963
75,3.5_,3,0.15404699738903394,0.023026315789473683,-0.8362434725848564,0.5181950509461426,0.8939393939393939,0.15404699738903394,0.2628062360801782
75,3.75,3,0.13577023498694518,0.023026315789473683,-0.8362434725848564,0.5080058224163028,0.8813559322033898,0.13577023498694518,0.23529411764705882
75,4.0_,3,0.1174934725848564,0.019736842105263157,-0.8362434725848564,0.4992721979621543,0.8823529411764706,0.1174934725848564,0.2073732718894009
75,4.25,3,0.10443864229765012,0.019736842105263157,-0.8362434725848564,0.49199417758369723,0.8695652173913043,0.10443864229765012,0.18648018648018647
75,4.5_,3,0.09138381201044386,0.019736842105263157,-0.8362434725848564,0.4847161572052402,0.8536585365853658,0.09138381201044386,0.1650943396226415
75,4.75,3,0.07571801566579635,0.01644736842105263,-0.8362434725848564,0.4774381368267831,0.8529411764705882,0.07571801566579635,0.13908872901678657
75,5.0_,3,0.07049608355091384,0.01644736842105263,-0.8362434725848564,0.4745269286754003,0.84375,0.07049608355091384,0.13012048192771083
