combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
25,0.0_,3,0.9060052219321149,0.47039473684210525,-0.831322145114745,0.7394468704512372,0.7081632653061225,0.9060052219321149,0.7949599083619703
25,0.25,3,0.8093994778067886,0.26973684210526316,-0.831322145114745,0.7743813682678311,0.7908163265306123,0.8093994778067886,0.8
25,0.5_,3,0.6971279373368147,0.16776315789473684,-0.831322145114745,0.7569141193595342,0.839622641509434,0.6971279373368147,0.7617689015691869
25,0.75,3,0.608355091383812,0.13486842105263158,-0.831322145114745,0.7219796215429404,0.8503649635036497,0.608355091383812,0.7092846270928462
25,1.0_,3,0.5248041775456919,0.08881578947368421,-0.831322145114745,0.6957787481804949,0.881578947368421,0.5248041775456919,0.6579378068739772
25,1.25,3,0.44386422976501305,0.07236842105263158,-0.831322145114745,0.6579330422125182,0.8854166666666666,0.44386422976501305,0.5913043478260869
25,1.5_,3,0.391644908616188,0.05263157894736842,-0.831322145114745,0.6375545851528385,0.9036144578313253,0.391644908616188,0.5464480874316939
25,1.75,3,0.34986945169712796,0.04276315789473684,-0.831322145114745,0.61863173216885,0.9115646258503401,0.34986945169712796,0.5056603773584906
25,2.0_,3,0.31070496083550914,0.03289473684210526,-0.831322145114745,0.6011644832605532,0.9224806201550387,0.31070496083550914,0.46484375
25,2.25,3,0.2793733681462141,0.019736842105263157,-0.831322145114745,0.5895196506550219,0.9469026548672567,0.2793733681462141,0.4314516129032258
25,2.5_,3,0.2297650130548303,0.019736842105263157,-0.831322145114745,0.5618631732168851,0.9361702127659575,0.2297650130548303,0.3689727463312369
25,2.75,3,0.21671018276762402,0.013157894736842105,-0.831322145114745,0.5574963609898108,0.9540229885057471,0.21671018276762402,0.35319148936170214
25,3.0_,3,0.1801566579634465,0.009868421052631578,-0.831322145114745,0.5385735080058224,0.9583333333333334,0.1801566579634465,0.30329670329670333
25,3.25,3,0.15404699738903394,0.006578947368421052,-0.831322145114745,0.5254730713245997,0.9672131147540983,0.15404699738903394,0.26576576576576577
25,3.5_,3,0.13315926892950392,0.006578947368421052,-0.831322145114745,0.5138282387190685,0.9622641509433962,0.13315926892950392,0.23394495412844035
25,3.75,3,0.11488250652741515,0.006578947368421052,-0.831322145114745,0.5036390101892285,0.9565217391304348,0.11488250652741515,0.20512820512820518
25,4.0_,3,0.09660574412532637,0.003289473684210526,-0.831322145114745,0.4949053857350801,0.9736842105263158,0.09660574412532637,0.17577197149643706
25,4.25,3,0.0835509138381201,0.003289473684210526,-0.831322145114745,0.487627365356623,0.9696969696969697,0.0835509138381201,0.15384615384615385
25,4.5_,3,0.07049608355091384,0.003289473684210526,-0.831322145114745,0.48034934497816595,0.9642857142857143,0.07049608355091384,0.13138686131386865
25,4.75,3,0.06266318537859007,0.003289473684210526,-0.831322145114745,0.4759825327510917,0.96,0.06266318537859007,0.11764705882352938
25,5.0_,3,0.057441253263707574,0.003289473684210526,-0.831322145114745,0.47307132459970885,0.9565217391304348,0.057441253263707574,0.10837438423645321
