combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
31,0.0_,3,0.9138381201044387,0.4769736842105263,-0.832451559708671,0.7409024745269287,0.7070707070707071,0.9138381201044387,0.7972665148063781
31,0.25,3,0.8172323759791122,0.27631578947368424,-0.832451559708671,0.7758369723435226,0.7884130982367759,0.8172323759791122,0.8025641025641026
31,0.5_,3,0.7049608355091384,0.17434210526315788,-0.832451559708671,0.7583697234352256,0.8359133126934984,0.7049608355091384,0.7648725212464588
31,0.75,3,0.6135770234986945,0.14144736842105263,-0.832451559708671,0.7219796215429404,0.8453237410071942,0.6135770234986945,0.7110438729198184
31,1.0_,3,0.5300261096605744,0.09210526315789473,-0.832451559708671,0.6972343522561864,0.8787878787878788,0.5300261096605744,0.6612377850162867
31,1.25,3,0.4490861618798956,0.0756578947368421,-0.832451559708671,0.6593886462882096,0.882051282051282,0.4490861618798956,0.5951557093425606
31,1.5_,3,0.3968668407310705,0.05592105263157895,-0.832451559708671,0.6390101892285298,0.8994082840236687,0.3968668407310705,0.5507246376811594
31,1.75,3,0.35509138381201044,0.046052631578947366,-0.832451559708671,0.6200873362445415,0.9066666666666666,0.35509138381201044,0.5103189493433395
31,2.0_,3,0.31592689295039167,0.03618421052631579,-0.832451559708671,0.6026200873362445,0.9166666666666666,0.31592689295039167,0.46990291262135925
31,2.25,3,0.2845953002610966,0.023026315789473683,-0.832451559708671,0.5909752547307132,0.9396551724137931,0.2845953002610966,0.43687374749499
31,2.5_,3,0.2349869451697128,0.023026315789473683,-0.832451559708671,0.5633187772925764,0.9278350515463918,0.2349869451697128,0.375
31,2.75,3,0.2193211488250653,0.01644736842105263,-0.832451559708671,0.5574963609898108,0.9438202247191011,0.2193211488250653,0.3559322033898305
31,3.0_,3,0.18276762402088773,0.013157894736842105,-0.832451559708671,0.5385735080058224,0.9459459459459459,0.18276762402088773,0.3063457330415755
31,3.25,3,0.1566579634464752,0.009868421052631578,-0.832451559708671,0.5254730713245997,0.9523809523809523,0.1566579634464752,0.26905829596412556
31,3.5_,3,0.13577023498694518,0.009868421052631578,-0.832451559708671,0.5138282387190685,0.9454545454545454,0.13577023498694518,0.23744292237442918
31,3.75,3,0.1174934725848564,0.009868421052631578,-0.832451559708671,0.5036390101892285,0.9375,0.1174934725848564,0.2088167053364269
31,4.0_,3,0.09921671018276762,0.006578947368421052,-0.832451559708671,0.4949053857350801,0.95,0.09921671018276762,0.1796690307328605
31,4.25,3,0.08616187989556136,0.006578947368421052,-0.832451559708671,0.487627365356623,0.9428571428571428,0.08616187989556136,0.15789473684210523
31,4.5_,3,0.0731070496083551,0.006578947368421052,-0.832451559708671,0.48034934497816595,0.9333333333333333,0.0731070496083551,0.13559322033898308
31,4.75,3,0.06527415143603134,0.003289473684210526,-0.832451559708671,0.4774381368267831,0.9615384615384616,0.06527415143603134,0.12224938875305624
31,5.0_,3,0.06005221932114883,0.003289473684210526,-0.832451559708671,0.4745269286754003,0.9583333333333334,0.06005221932114883,0.11302211302211301
