combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
100,0.0_,3,0.9477806788511749,0.4967105263157895,-0.8400353854610416,0.7510917030567685,0.7062256809338522,0.9477806788511749,0.8093645484949833
100,0.25,3,0.8511749347258486,0.29605263157894735,-0.8400353854610416,0.7860262008733624,0.7836538461538461,0.8511749347258486,0.8160200250312891
100,0.5_,3,0.7389033942558747,0.19407894736842105,-0.8400353854610416,0.7685589519650655,0.827485380116959,0.7389033942558747,0.7806896551724137
100,0.75,3,0.6475195822454308,0.1611842105263158,-0.8400353854610416,0.7321688500727802,0.835016835016835,0.6475195822454308,0.7294117647058824
100,1.0_,3,0.5613577023498695,0.1118421052631579,-0.8400353854610416,0.7059679767103348,0.8634538152610441,0.5613577023498695,0.680379746835443
100,1.25,3,0.4804177545691906,0.09539473684210527,-0.8400353854610416,0.6681222707423581,0.863849765258216,0.4804177545691906,0.6174496644295302
100,1.5_,3,0.4281984334203655,0.0756578947368421,-0.8400353854610416,0.6477438136826783,0.8770053475935828,0.4281984334203655,0.5754385964912281
100,1.75,3,0.38642297650130547,0.06578947368421052,-0.8400353854610416,0.62882096069869,0.8809523809523809,0.38642297650130547,0.5372050816696915
100,2.0_,3,0.3472584856396867,0.05263157894736842,-0.8400353854610416,0.6128093158660844,0.8926174496644296,0.3472584856396867,0.5
100,2.25,3,0.31592689295039167,0.039473684210526314,-0.8400353854610416,0.6011644832605532,0.9097744360902256,0.31592689295039167,0.46899224806201545
100,2.5_,3,0.26631853785900783,0.039473684210526314,-0.8400353854610416,0.5735080058224163,0.8947368421052632,0.26631853785900783,0.4104627766599598
100,2.75,3,0.24804177545691905,0.03289473684210526,-0.8400353854610416,0.5662299854439592,0.9047619047619048,0.24804177545691905,0.389344262295082
100,3.0_,3,0.21148825065274152,0.029605263157894735,-0.8400353854610416,0.5473071324599709,0.9,0.21148825065274152,0.34249471458773784
100,3.25,3,0.1801566579634465,0.02631578947368421,-0.8400353854610416,0.5312954876273653,0.8961038961038961,0.1801566579634465,0.3
100,3.5_,3,0.1566579634464752,0.023026315789473683,-0.8400353854610416,0.519650655021834,0.8955223880597015,0.1566579634464752,0.26666666666666666
100,3.75,3,0.13838120104438642,0.023026315789473683,-0.8400353854610416,0.5094614264919942,0.8833333333333333,0.13838120104438642,0.23927765237020318
100,4.0_,3,0.12010443864229765,0.019736842105263157,-0.8400353854610416,0.5007278020378457,0.8846153846153846,0.12010443864229765,0.21149425287356324
100,4.25,3,0.10704960835509138,0.019736842105263157,-0.8400353854610416,0.49344978165938863,0.8723404255319149,0.10704960835509138,0.19069767441860466
100,4.5_,3,0.09399477806788512,0.019736842105263157,-0.8400353854610416,0.4861717612809316,0.8571428571428571,0.09399477806788512,0.16941176470588235
100,4.75,3,0.0783289817232376,0.01644736842105263,-0.8400353854610416,0.47889374090247455,0.8571428571428571,0.0783289817232376,0.14354066985645933
100,5.0_,3,0.0731070496083551,0.01644736842105263,-0.8400353854610416,0.4759825327510917,0.8484848484848485,0.0731070496083551,0.1346153846153846
