combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
19,0.0_,3,0.8851174934725848,0.46381578947368424,-0.8200279991754842,0.7307132459970888,0.70625,0.8851174934725848,0.7856315179606025
19,0.25,3,0.7885117493472585,0.2631578947368421,-0.8200279991754842,0.7656477438136827,0.7905759162303665,0.7885117493472585,0.7895424836601308
19,0.5_,3,0.6762402088772846,0.1611842105263158,-0.8200279991754842,0.7481804949053857,0.8409090909090909,0.6762402088772846,0.7496382054992764
19,0.75,3,0.587467362924282,0.12828947368421054,-0.8200279991754842,0.7132459970887919,0.8522727272727273,0.587467362924282,0.6955177743431221
19,1.0_,3,0.5065274151436031,0.08552631578947369,-0.8200279991754842,0.6870451237263464,0.8818181818181818,0.5065274151436031,0.6434494195688225
19,1.25,3,0.4255874673629243,0.06907894736842106,-0.8200279991754842,0.6491994177583698,0.8858695652173914,0.4255874673629243,0.5749559082892416
19,1.5_,3,0.37597911227154046,0.049342105263157895,-0.8200279991754842,0.6302765647743813,0.9056603773584906,0.37597911227154046,0.5313653136531366
19,1.75,3,0.3368146214099217,0.039473684210526314,-0.8200279991754842,0.6128093158660844,0.9148936170212766,0.3368146214099217,0.4923664122137405
19,2.0_,3,0.29765013054830286,0.03289473684210526,-0.8200279991754842,0.5938864628820961,0.9193548387096774,0.29765013054830286,0.4497041420118343
19,2.25,3,0.2689295039164491,0.019736842105263157,-0.8200279991754842,0.5836972343522562,0.944954128440367,0.2689295039164491,0.4186991869918699
19,2.5_,3,0.2193211488250653,0.019736842105263157,-0.8200279991754842,0.5560407569141194,0.9333333333333333,0.2193211488250653,0.35517970401691334
19,2.75,3,0.206266318537859,0.013157894736842105,-0.8200279991754842,0.5516739446870451,0.9518072289156626,0.206266318537859,0.33905579399141633
19,3.0_,3,0.16971279373368145,0.009868421052631578,-0.8200279991754842,0.5327510917030568,0.9558823529411765,0.16971279373368145,0.2882483370288248
19,3.25,3,0.1462140992167102,0.006578947368421052,-0.8200279991754842,0.5211062590975255,0.9655172413793104,0.1462140992167102,0.25396825396825395
19,3.5_,3,0.1279373368146214,0.006578947368421052,-0.8200279991754842,0.5109170305676856,0.9607843137254902,0.1279373368146214,0.22580645161290325
19,3.75,3,0.10966057441253264,0.006578947368421052,-0.8200279991754842,0.5007278020378457,0.9545454545454546,0.10966057441253264,0.19672131147540983
19,4.0_,3,0.09399477806788512,0.003289473684210526,-0.8200279991754842,0.49344978165938863,0.972972972972973,0.09399477806788512,0.17142857142857143
19,4.25,3,0.08093994778067885,0.003289473684210526,-0.8200279991754842,0.4861717612809316,0.96875,0.08093994778067885,0.1493975903614458
19,4.5_,3,0.06788511749347259,0.003289473684210526,-0.8200279991754842,0.47889374090247455,0.9629629629629629,0.06788511749347259,0.12682926829268293
19,4.75,3,0.06005221932114883,0.003289473684210526,-0.8200279991754842,0.4745269286754003,0.9583333333333334,0.06005221932114883,0.11302211302211301
19,5.0_,3,0.05483028720626632,0.003289473684210526,-0.8200279991754842,0.47161572052401746,0.9545454545454546,0.05483028720626632,0.10370370370370371
