combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
23,0.0_,3,0.9007832898172323,0.47039473684210525,-0.8276762402088772,0.7365356622998545,0.7069672131147541,0.9007832898172323,0.7921928817451204
23,0.25,3,0.804177545691906,0.26973684210526316,-0.8276762402088772,0.7714701601164483,0.7897435897435897,0.804177545691906,0.7968952134540751
23,0.5_,3,0.6919060052219321,0.16776315789473684,-0.8276762402088772,0.7540029112081513,0.8386075949367089,0.6919060052219321,0.7582260371959942
23,0.75,3,0.6031331592689295,0.13486842105263158,-0.8276762402088772,0.7190684133915575,0.8492647058823529,0.6031331592689295,0.7053435114503815
23,1.0_,3,0.5195822454308094,0.08881578947368421,-0.8276762402088772,0.6928675400291121,0.8805309734513275,0.5195822454308094,0.6535303776683087
23,1.25,3,0.4386422976501306,0.07236842105263158,-0.8276762402088772,0.6550218340611353,0.8842105263157894,0.4386422976501306,0.5863874345549738
23,1.5_,3,0.38642297650130547,0.05263157894736842,-0.8276762402088772,0.6346433770014556,0.9024390243902439,0.38642297650130547,0.5411334552102376
23,1.75,3,0.3472584856396867,0.04276315789473684,-0.8276762402088772,0.6171761280931587,0.910958904109589,0.3472584856396867,0.502835538752363
23,2.0_,3,0.30809399477806787,0.03289473684210526,-0.8276762402088772,0.5997088791848617,0.921875,0.30809399477806787,0.461839530332681
23,2.25,3,0.2793733681462141,0.019736842105263157,-0.8276762402088772,0.5895196506550219,0.9469026548672567,0.2793733681462141,0.4314516129032258
23,2.5_,3,0.2297650130548303,0.019736842105263157,-0.8276762402088772,0.5618631732168851,0.9361702127659575,0.2297650130548303,0.3689727463312369
23,2.75,3,0.21671018276762402,0.013157894736842105,-0.8276762402088772,0.5574963609898108,0.9540229885057471,0.21671018276762402,0.35319148936170214
23,3.0_,3,0.1801566579634465,0.009868421052631578,-0.8276762402088772,0.5385735080058224,0.9583333333333334,0.1801566579634465,0.30329670329670333
23,3.25,3,0.15404699738903394,0.006578947368421052,-0.8276762402088772,0.5254730713245997,0.9672131147540983,0.15404699738903394,0.26576576576576577
23,3.5_,3,0.13315926892950392,0.006578947368421052,-0.8276762402088772,0.5138282387190685,0.9622641509433962,0.13315926892950392,0.23394495412844035
23,3.75,3,0.11488250652741515,0.006578947368421052,-0.8276762402088772,0.5036390101892285,0.9565217391304348,0.11488250652741515,0.20512820512820518
23,4.0_,3,0.09660574412532637,0.003289473684210526,-0.8276762402088772,0.4949053857350801,0.9736842105263158,0.09660574412532637,0.17577197149643706
23,4.25,3,0.0835509138381201,0.003289473684210526,-0.8276762402088772,0.487627365356623,0.9696969696969697,0.0835509138381201,0.15384615384615385
23,4.5_,3,0.07049608355091384,0.003289473684210526,-0.8276762402088772,0.48034934497816595,0.9642857142857143,0.07049608355091384,0.13138686131386865
23,4.75,3,0.06266318537859007,0.003289473684210526,-0.8276762402088772,0.4759825327510917,0.96,0.06266318537859007,0.11764705882352938
23,5.0_,3,0.057441253263707574,0.003289473684210526,-0.8276762402088772,0.47307132459970885,0.9565217391304348,0.057441253263707574,0.10837438423645321
