combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
21,0.0_,3,0.8955613577023499,0.47039473684210525,-0.8238671499244193,0.7336244541484717,0.7057613168724279,0.8955613577023499,0.7894131185270424
21,0.25,3,0.7989556135770235,0.26973684210526316,-0.8238671499244193,0.7685589519650655,0.788659793814433,0.7989556135770235,0.7937743190661478
21,0.5_,3,0.6866840731070496,0.16776315789473684,-0.8238671499244193,0.7510917030567685,0.8375796178343949,0.6866840731070496,0.7546628407460546
21,0.75,3,0.597911227154047,0.13486842105263158,-0.8238671499244193,0.7161572052401747,0.8481481481481481,0.597911227154047,0.7013782542113323
21,1.0_,3,0.5143603133159269,0.08881578947368421,-0.8238671499244193,0.6899563318777293,0.8794642857142857,0.5143603133159269,0.6490939044481054
21,1.25,3,0.43342036553524804,0.07236842105263158,-0.8238671499244193,0.6521106259097526,0.8829787234042553,0.43342036553524804,0.5814360770577933
21,1.5_,3,0.381201044386423,0.05263157894736842,-0.8238671499244193,0.6317321688500728,0.9012345679012346,0.381201044386423,0.5357798165137615
21,1.75,3,0.34203655352480417,0.04276315789473684,-0.8238671499244193,0.6142649199417758,0.9097222222222222,0.34203655352480417,0.4971537001897533
21,2.0_,3,0.3028720626631854,0.03289473684210526,-0.8238671499244193,0.5967976710334789,0.9206349206349206,0.3028720626631854,0.45579567779960706
21,2.25,3,0.2741514360313316,0.019736842105263157,-0.8238671499244193,0.586608442503639,0.9459459459459459,0.2741514360313316,0.4251012145748988
21,2.5_,3,0.2245430809399478,0.019736842105263157,-0.8238671499244193,0.5589519650655022,0.9347826086956522,0.2245430809399478,0.3621052631578947
21,2.75,3,0.21148825065274152,0.013157894736842105,-0.8238671499244193,0.5545851528384279,0.9529411764705882,0.21148825065274152,0.34615384615384615
21,3.0_,3,0.17493472584856398,0.009868421052631578,-0.8238671499244193,0.5356622998544396,0.9571428571428572,0.17493472584856398,0.2958057395143488
21,3.25,3,0.14882506527415143,0.006578947368421052,-0.8238671499244193,0.5225618631732168,0.9661016949152542,0.14882506527415143,0.25791855203619907
21,3.5_,3,0.13054830287206268,0.006578947368421052,-0.8238671499244193,0.512372634643377,0.9615384615384616,0.13054830287206268,0.2298850574712644
21,3.75,3,0.1122715404699739,0.006578947368421052,-0.8238671499244193,0.5021834061135371,0.9555555555555556,0.1122715404699739,0.20093457943925233
21,4.0_,3,0.09660574412532637,0.003289473684210526,-0.8238671499244193,0.4949053857350801,0.9736842105263158,0.09660574412532637,0.17577197149643706
21,4.25,3,0.0835509138381201,0.003289473684210526,-0.8238671499244193,0.487627365356623,0.9696969696969697,0.0835509138381201,0.15384615384615385
21,4.5_,3,0.07049608355091384,0.003289473684210526,-0.8238671499244193,0.48034934497816595,0.9642857142857143,0.07049608355091384,0.13138686131386865
21,4.75,3,0.06266318537859007,0.003289473684210526,-0.8238671499244193,0.4759825327510917,0.96,0.06266318537859007,0.11764705882352938
21,5.0_,3,0.057441253263707574,0.003289473684210526,-0.8238671499244193,0.47307132459970885,0.9565217391304348,0.057441253263707574,0.10837438423645321
