Volume_pre,Volume_post,Significance,label,Frame
0.5205752486088157,0.565014599099812,0.0,1.0,58.0
0.565014599099812,0.29203001751226226,1.0,1.0,59.0
0.5554918811374558,0.6475448214402342,0.0,1.0,126.0
0.6475448214402342,0.5745373170621686,0.0,1.0,127.0
0.5745373170621686,0.0,1.0,1.0,128.0
0.4824843767593901,0.0,1.0,1.0,131.0
0.8126052661210782,0.523749487929601,1.0,2.0,5.0
0.4983555733633174,0.4570904621931065,0.0,2.0,15.0
0.584060035024525,0.6189766675531649,0.0,2.0,19.0
0.6189766675531649,0.7967340695171509,0.0,2.0,20.0
0.7967340695171509,0.0,1.0,2.0,21.0
0.5332722058919576,0.5300979665711721,0.0,2.0,35.0
0.5300979665711721,0.6856356932896597,0.0,2.0,36.0
0.6856356932896597,0.5364464452127429,0.0,2.0,37.0
0.5364464452127429,0.6062797102700231,0.0,2.0,38.0
0.6062797102700231,0.4666131801554629,0.0,2.0,39.0
0.4666131801554629,0.4761358981178192,0.0,2.0,40.0
0.6475448214402342,0.4443935049099646,0.0,2.0,42.0
0.571363077741383,0.0,1.0,2.0,44.0
0.5904085136660958,0.5332722058919576,0.0,2.0,47.0
0.5332722058919576,0.4348707869476083,0.0,2.0,48.0
0.4602647015138919,0.5047040520048883,0.0,2.0,50.0
0.5047040520048883,0.4729616587970338,0.0,2.0,51.0
0.4729616587970338,0.4983555733633175,0.0,2.0,52.0
0.4983555733633175,0.5237494879296012,0.0,2.0,53.0
0.5237494879296012,0.4888328554009611,0.0,2.0,54.0
0.4888328554009611,0.46026470151389187,0.0,2.0,55.0
0.46026470151389187,0.5047040520048884,0.0,2.0,56.0
0.5047040520048884,0.4983555733633175,0.0,2.0,57.0
0.4983555733633175,0.5713630777413831,0.0,2.0,58.0
0.5713630777413831,0.4602647015138919,0.0,2.0,59.0
0.4602647015138919,0.5872342743453103,0.0,2.0,60.0
0.5872342743453103,0.0380908718494254,1.0,2.0,61.0
1.4252334550326724,0.0,1.0,2.0,64.0
0.5332722058919576,0.5110525306464593,0.0,2.0,67.0
0.5110525306464593,0.0,1.0,2.0,68.0
1.5490287885433054,0.0,1.0,2.0,71.0
0.577711556382954,0.5618403597790267,0.0,2.0,73.0
0.5618403597790267,0.625325146194736,0.0,2.0,74.0
0.625325146194736,0.5491434024958849,0.0,2.0,75.0
0.5491434024958849,0.5745373170621686,0.0,2.0,76.0
0.5745373170621686,0.6792872146480886,0.0,2.0,77.0
0.6792872146480886,0.5364464452127429,0.0,2.0,78.0
0.5364464452127429,0.4856586160801756,0.0,2.0,79.0
0.4856586160801756,0.5015298126841029,0.0,2.0,80.0
0.5015298126841029,0.4824843767593901,0.0,2.0,81.0
0.4824843767593901,0.0,1.0,2.0,82.0
0.4888328554009611,0.5047040520048884,0.0,2.0,84.0
0.5047040520048884,0.7237265651390852,0.0,2.0,85.0
0.7237265651390852,0.653893300081805,0.0,2.0,86.0
0.653893300081805,0.7205523258182998,0.0,2.0,87.0
0.7205523258182998,0.7205523258182998,0.0,2.0,88.0
0.7205523258182998,0.6411963427986631,0.0,2.0,89.0
0.6411963427986631,0.0253939145662836,1.0,2.0,90.0
0.6856356932896597,0.2793330602291205,1.0,2.0,92.0
0.6380221034778778,0.6919841719312305,0.0,2.0,94.0
0.6919841719312305,0.6126281889115941,0.0,2.0,95.0
0.6126281889115941,0.4920070947217466,0.0,2.0,96.0
0.4920070947217466,0.4697874194762483,0.0,2.0,97.0
0.4697874194762483,0.5777115563829539,0.0,2.0,98.0
0.5777115563829539,0.4412192655891791,0.0,2.0,99.0
0.4412192655891791,0.2666361029459786,0.0,2.0,100.0
0.4031283937397536,0.46026470151389187,0.0,2.0,102.0
0.46026470151389187,0.4634389408346774,0.0,2.0,103.0
0.4634389408346774,0.6189766675531649,0.0,2.0,104.0
0.6189766675531649,0.5967569923076667,0.0,2.0,105.0
0.5967569923076667,0.7649916763092962,0.0,2.0,106.0
0.7649916763092962,0.9268778816693547,0.0,2.0,107.0
0.9268778816693547,0.6380221034778777,1.0,2.0,108.0
0.6380221034778777,0.6348478641570923,0.0,2.0,109.0
0.6348478641570923,0.3618632825695425,1.0,2.0,110.0
0.3618632825695425,0.3840829578150408,0.0,2.0,111.0
0.3840829578150408,0.4475677442307501,0.0,2.0,112.0
0.4475677442307501,0.606279710270023,0.0,2.0,113.0
0.606279710270023,0.701506889893587,0.0,2.0,114.0
0.701506889893587,0.577711556382954,0.0,2.0,115.0
0.577711556382954,0.618976667553165,0.0,2.0,116.0
0.618976667553165,0.6411963427986631,0.0,2.0,117.0
0.6411963427986631,0.6316736248363067,0.0,2.0,118.0
0.6316736248363067,0.5427949238543139,0.0,2.0,119.0
0.5427949238543139,0.6189766675531648,0.0,2.0,120.0
0.6189766675531648,0.606279710270023,0.0,2.0,121.0
0.606279710270023,0.5650145990998122,0.0,2.0,122.0
0.5650145990998122,0.5047040520048883,0.0,2.0,123.0
0.5047040520048883,0.6316736248363067,0.0,2.0,124.0
0.6316736248363067,0.5650145990998122,0.0,2.0,125.0
0.5650145990998122,0.5110525306464591,0.0,2.0,126.0
0.5110525306464591,0.5586661204582412,0.0,2.0,127.0
0.5586661204582412,0.0,1.0,2.0,128.0
0.4412192655891792,0.6221509068739504,0.0,2.0,130.0
0.6221509068739504,0.5269237272503865,0.0,2.0,131.0
0.5269237272503865,0.4920070947217465,0.0,2.0,132.0
0.4920070947217465,0.42852230830603727,0.0,2.0,133.0
0.42852230830603727,0.49200709472174636,0.0,2.0,134.0
0.49200709472174636,0.4475677442307499,0.0,2.0,135.0
0.4475677442307499,0.0,1.0,2.0,136.0
0.6761129753273033,0.6411963427986632,0.0,4.0,0.0
0.6411963427986632,0.5967569923076668,0.0,4.0,1.0
0.5967569923076668,0.5618403597790267,0.0,4.0,2.0
0.5618403597790267,0.6602417787233761,0.0,4.0,3.0
0.7808628729132235,0.8094310268002928,0.0,4.0,11.0
0.8094310268002928,0.7522947190261544,0.0,4.0,12.0
0.7522947190261544,0.7237265651390852,0.0,4.0,13.0
0.7237265651390852,0.5904085136660958,0.0,4.0,14.0
0.5904085136660958,0.7046811292143725,0.0,4.0,15.0
0.7046811292143725,0.6602417787233761,0.0,4.0,16.0
0.6602417787233761,0.577711556382954,0.0,4.0,17.0
0.577711556382954,0.6316736248363068,0.0,4.0,18.0
0.6316736248363068,0.6062797102700231,0.0,4.0,19.0
0.6062797102700231,0.5935827529868813,0.0,4.0,20.0
0.5935827529868813,0.3936056757773972,0.0,4.0,21.0
0.625325146194736,0.6221509068739505,0.0,4.0,24.0
0.6221509068739505,0.618976667553165,0.0,4.0,25.0
0.618976667553165,0.6697644966857325,0.0,4.0,26.0
0.6697644966857325,0.6380221034778778,0.0,4.0,27.0
0.6380221034778778,0.6221509068739505,0.0,4.0,28.0
0.6221509068739505,0.8443476593289329,0.0,4.0,29.0
0.8443476593289329,0.7967340695171509,0.0,4.0,30.0
0.7967340695171509,0.6570675394025906,0.0,4.0,31.0
0.6570675394025906,0.6570675394025906,0.0,4.0,32.0
0.6570675394025906,0.7269008044598707,0.0,4.0,33.0
0.7269008044598707,0.742772001063798,0.0,4.0,34.0
0.742772001063798,0.7586431976677254,0.0,4.0,35.0
0.7586431976677254,0.8189537447626491,0.0,4.0,36.0
0.8189537447626491,0.866567334574431,0.0,4.0,37.0
0.866567334574431,0.7903855908755799,0.0,4.0,38.0
0.7903855908755799,0.7713401549508672,0.0,4.0,39.0
0.7713401549508672,0.0,1.0,4.0,40.0
1.1808170273321918,1.072892890425486,0.0,4.0,46.0
1.072892890425486,0.0,1.0,4.0,47.0
0.4316965476268228,0.0,1.0,4.0,50.0
0.4920070947217466,1.0919383263501987,1.0,4.0,61.0
1.0919383263501987,0.0,1.0,4.0,62.0
0.4761358981178192,0.0,1.0,4.0,65.0
1.4760212841652396,0.0,1.0,4.0,68.0
1.314135078805181,1.2982638822012538,0.0,4.0,70.0
1.2982638822012538,1.1585973520866937,0.0,4.0,71.0
1.1585973520866937,1.13320343752041,0.0,4.0,72.0
1.13320343752041,0.4729616587970338,1.0,4.0,73.0
0.4729616587970338,1.196688223936119,1.0,4.0,74.0
1.196688223936119,0.4888328554009611,1.0,4.0,75.0
0.4888328554009611,1.1839912666529773,1.0,4.0,76.0
1.1839912666529773,1.0157565826513475,0.0,4.0,77.0
1.0157565826513475,1.0665444117839151,0.0,4.0,78.0
1.0665444117839151,1.1363776768411953,0.0,4.0,79.0
1.1363776768411953,1.1522488734451226,0.0,4.0,80.0
1.1522488734451226,1.314135078805181,0.0,4.0,81.0
1.314135078805181,1.285566924918112,0.0,4.0,82.0
1.285566924918112,1.3173093181259663,0.0,4.0,83.0
1.3173093181259663,1.2189078991816171,0.0,4.0,84.0
1.2189078991816171,1.1522488734451226,0.0,4.0,85.0
1.1522488734451226,1.1585973520866937,0.0,4.0,86.0
1.1585973520866937,1.0030596253682058,0.0,4.0,87.0
1.0030596253682058,1.1649458307282643,0.0,4.0,88.0
1.1649458307282643,1.1808170273321918,0.0,4.0,89.0
1.1808170273321918,1.2125594205400465,0.0,4.0,90.0
1.2125594205400465,1.0506732151799878,0.0,4.0,91.0
1.0506732151799878,0.9395748389524968,0.0,4.0,92.0
0.9395748389524968,0.9459233175940676,0.0,4.0,93.0
0.9459233175940676,0.5174010092880302,1.0,4.0,94.0
0.5174010092880302,0.9681429928395658,1.0,4.0,95.0
0.9681429928395658,1.0252793006137042,0.0,4.0,96.0
1.0252793006137042,0.9459233175940676,0.0,4.0,97.0
0.9459233175940676,0.3682117612111135,1.0,4.0,98.0
0.3682117612111135,1.1268549588788388,1.0,4.0,99.0
1.1268549588788388,0.3618632825695426,1.0,4.0,100.0
0.3618632825695426,1.1300291981996244,1.0,4.0,101.0
1.1300291981996244,0.3745602398526845,1.0,4.0,102.0
0.3745602398526845,0.3682117612111135,0.0,4.0,103.0
0.3682117612111135,0.3745602398526845,0.0,4.0,104.0
0.3745602398526845,0.4031283937397536,0.0,4.0,105.0
0.4031283937397536,0.4253480689852518,0.0,4.0,106.0
0.4253480689852518,0.4412192655891792,0.0,4.0,107.0
0.4412192655891792,0.4507419835515355,0.0,4.0,108.0
0.4507419835515355,0.4602647015138919,0.0,4.0,109.0
0.4602647015138919,0.3904314364566117,0.0,4.0,110.0
0.3904314364566117,0.3840829578150408,0.0,4.0,111.0
0.3840829578150408,0.4507419835515355,0.0,4.0,112.0
0.4507419835515355,0.3999541544189682,0.0,4.0,113.0
0.3999541544189682,0.41265111170211,0.0,4.0,114.0
0.41265111170211,0.4666131801554629,0.0,4.0,115.0
0.4666131801554629,0.5142267699672448,0.0,4.0,116.0
