Volume_pre,Volume_post,Significance,label,Frame
4.497897117552999,4.815321049631546,1.0,2.0,0.0
4.815321049631546,5.069260195294382,1.0,2.0,1.0
5.069260195294382,5.031169323444956,0.0,2.0,2.0
5.031169323444956,5.345419016202717,1.0,2.0,3.0
5.345419016202717,4.167776228191312,1.0,2.0,4.0
4.167776228191312,4.355056348117653,0.0,2.0,5.0
4.355056348117653,5.5168279395251325,1.0,2.0,6.0
5.5168279395251325,5.577138486620055,0.0,2.0,7.0
5.577138486620055,6.075494059983374,1.0,2.0,8.0
6.075494059983374,4.653434844271487,1.0,2.0,9.0
4.653434844271487,4.640737886988345,0.0,2.0,10.0
4.640737886988345,4.212215578682308,1.0,2.0,11.0
4.212215578682308,2.3743310119475254,1.0,2.0,12.0
2.3743310119475254,4.694699955441698,1.0,2.0,13.0
4.694699955441698,2.758413969762566,1.0,2.0,14.0
2.758413969762566,4.551859186006351,1.0,2.0,15.0
4.551859186006351,4.031283937397537,1.0,2.0,16.0
4.031283937397537,2.463209712929518,1.0,2.0,17.0
2.463209712929518,4.666131801554629,1.0,2.0,18.0
4.666131801554629,4.923245186538251,1.0,2.0,19.0
4.923245186538251,4.063026330605392,1.0,2.0,20.0
4.063026330605392,3.993193065548111,0.0,2.0,21.0
3.993193065548111,4.199518621399166,0.0,2.0,22.0
4.199518621399166,4.551859186006351,1.0,2.0,23.0
4.551859186006351,4.462980485024359,0.0,2.0,24.0
4.462980485024359,4.412192655891791,0.0,2.0,25.0
4.412192655891791,4.164601988870524,0.0,2.0,26.0
4.164601988870524,3.790041749017841,1.0,2.0,27.0
3.790041749017841,4.066200569926176,1.0,2.0,28.0
4.066200569926176,4.907373989934323,1.0,2.0,29.0
4.907373989934323,5.30097966571172,1.0,2.0,30.0
5.30097966571172,3.9074886038869034,1.0,2.0,31.0
3.9074886038869034,4.485200160269857,1.0,2.0,32.0
4.485200160269857,5.240669118616797,1.0,2.0,33.0
5.240669118616797,4.751836263215836,1.0,2.0,34.0
4.751836263215836,4.456632006382788,1.0,2.0,35.0
4.456632006382788,4.428063852495719,0.0,2.0,36.0
4.428063852495719,3.7075115266774192,1.0,2.0,37.0
3.7075115266774192,4.6058212544597055,1.0,2.0,38.0
4.6058212544597055,3.1329742096152504,1.0,2.0,39.0
3.1329742096152504,4.672480280196198,1.0,2.0,40.0
4.672480280196198,4.6470863656299155,0.0,2.0,41.0
4.6470863656299155,4.599472775818135,0.0,2.0,42.0
4.599472775818135,3.532928364034219,1.0,2.0,43.0
3.532928364034219,3.53927684267579,0.0,2.0,44.0
3.53927684267579,3.770996313093129,0.0,2.0,45.0
3.770996313093129,3.9900188262273257,0.0,2.0,46.0
3.9900188262273257,3.4218299878067273,1.0,2.0,47.0
3.4218299878067273,3.751950877168416,1.0,2.0,48.0
3.751950877168416,3.463095098976938,1.0,2.0,49.0
3.463095098976938,4.2661776471356605,1.0,2.0,50.0
4.2661776471356605,3.6598979368656375,1.0,2.0,51.0
3.6598979368656375,3.590064671808357,0.0,2.0,52.0
3.590064671808357,3.720208483960562,0.0,2.0,53.0
3.720208483960562,3.697988808715063,0.0,2.0,54.0
3.697988808715063,2.6092247216856497,1.0,2.0,55.0
2.6092247216856497,3.5837161931667865,1.0,2.0,56.0
3.5837161931667865,3.558322278600502,0.0,2.0,57.0
3.558322278600502,3.523405646071863,0.0,2.0,58.0
3.523405646071863,3.6725948941487796,0.0,2.0,59.0
3.6725948941487796,3.3107316115792367,1.0,2.0,60.0
3.3107316115792367,3.6154585863746407,1.0,2.0,61.0
3.6154585863746407,2.936171371726552,1.0,2.0,62.0
2.936171371726552,3.212330192634887,1.0,2.0,63.0
3.212330192634887,3.0853606198034687,0.0,2.0,64.0
3.0853606198034687,2.7203230979131408,1.0,2.0,65.0
2.7203230979131408,2.9203001751226245,0.0,2.0,66.0
2.9203001751226245,2.967913764934407,0.0,2.0,67.0
2.967913764934407,2.939345611047337,0.0,2.0,68.0
2.939345611047337,2.7171488585923553,0.0,2.0,69.0
2.7171488585923553,2.542565695949155,0.0,2.0,70.0
2.542565695949155,2.6631867901390023,0.0,2.0,71.0
2.6631867901390023,2.498126345458158,0.0,2.0,72.0
2.498126345458158,2.536217217307583,0.0,2.0,73.0
2.536217217307583,2.2854523109655327,1.0,2.0,74.0
2.2854523109655327,2.1203918662846886,0.0,2.0,75.0
2.1203918662846886,2.2441871997953213,0.0,2.0,76.0
2.2441871997953213,2.3267174221357436,0.0,2.0,77.0
2.3267174221357436,2.0537328405481934,1.0,2.0,78.0
2.0537328405481934,1.9648541395662007,0.0,2.0,79.0
1.9648541395662007,1.9172405497544187,0.0,2.0,80.0
1.9172405497544187,1.8505815240179242,0.0,2.0,81.0
1.8505815240179242,2.199747849304325,1.0,2.0,82.0
2.199747849304325,1.8759754385842078,1.0,2.0,83.0
1.8759754385842078,1.7363089084696475,0.0,2.0,84.0
1.7363089084696475,1.7585285837151456,0.0,2.0,85.0
1.7585285837151456,1.7712255409982878,0.0,2.0,86.0
1.7712255409982878,1.5648999851472325,0.0,2.0,87.0
1.5648999851472325,1.8664527206218515,1.0,2.0,88.0
1.8664527206218515,1.368097147258534,1.0,2.0,89.0
1.368097147258534,1.8886723958673495,1.0,2.0,90.0
1.8886723958673495,1.0633701724631295,1.0,2.0,91.0
1.0633701724631295,1.031627779255275,0.0,2.0,92.0
1.031627779255275,1.3046123608428246,1.0,2.0,93.0
1.3046123608428246,1.3300062754091084,0.0,2.0,94.0
1.3300062754091084,1.2220821385024028,0.0,2.0,95.0
1.2220821385024028,1.2665214889933991,0.0,2.0,96.0
1.2665214889933991,1.0348020185760605,0.0,2.0,97.0
1.0348020185760605,1.2633472496726137,0.0,2.0,98.0
1.2633472496726137,1.403013779787174,0.0,2.0,99.0
1.403013779787174,1.4284076943534576,0.0,2.0,100.0
1.4284076943534576,1.0760671297462716,1.0,2.0,101.0
1.0760671297462716,0.7427720010637979,1.0,2.0,102.0
0.9681429928395657,0.6570675394025907,1.0,2.0,111.0
1.1490746341243372,1.0125823433305623,0.0,3.0,0.0
1.0125823433305623,1.031627779255275,0.0,3.0,1.0
1.031627779255275,1.3649229079377483,1.0,3.0,2.0
1.3649229079377483,0.9268778816693548,1.0,3.0,3.0
1.0697186511047005,1.0094081040097769,0.0,3.0,5.0
1.0411504972176313,1.0252793006137042,0.0,3.0,7.0
1.0252793006137042,0.6348478641570923,1.0,3.0,8.0
0.9871884287642784,0.9205294030277839,0.0,3.0,28.0
1.3363547540506793,1.2601730103518285,0.0,4.0,0.0
1.2601730103518285,1.2411275744271155,0.0,4.0,1.0
1.2411275744271155,1.0760671297462716,0.0,4.0,2.0
1.0760671297462716,1.0474989758592024,0.0,4.0,3.0
0.9522717962356384,0.872915813216002,0.0,4.0,5.0
1.326832036088323,0.3936056757773971,1.0,6.0,10.0
0.7110296078559435,0.4094768723813246,1.0,6.0,13.0
1.1649458307282643,1.1871655059737627,0.0,6.0,16.0
1.1871655059737627,0.4443935049099646,1.0,6.0,17.0
0.955446035556424,0.971317232160351,0.0,6.0,23.0
0.971317232160351,0.8792642918575728,0.0,6.0,24.0
1.1808170273321918,1.0570216938215586,0.0,6.0,27.0
1.0570216938215586,0.9681429928395658,0.0,6.0,28.0
0.9395748389524967,0.7364235224222271,0.0,6.0,32.0
1.0157565826513475,0.0,1.0,6.0,56.0
1.7521801050735748,1.917240549754419,0.0,8.0,0.0
1.917240549754419,1.7934452162437857,0.0,8.0,1.0
1.7934452162437857,1.7553543443943604,0.0,8.0,2.0
1.7553543443943604,2.352111336702027,1.0,8.0,3.0
2.352111336702027,2.129914584247045,0.0,8.0,4.0
2.129914584247045,2.0886494730768335,0.0,8.0,5.0
2.0886494730768335,2.174353934738041,0.0,8.0,6.0
2.174353934738041,2.1775281740588266,0.0,8.0,7.0
2.1775281740588266,2.129914584247045,0.0,8.0,8.0
2.129914584247045,2.1330888235678303,0.0,8.0,9.0
2.1330888235678303,2.317194704173387,0.0,8.0,10.0
2.317194704173387,2.2568841570784635,0.0,8.0,11.0
2.2568841570784635,1.2189078991816173,1.0,8.0,12.0
1.2189078991816173,2.1140433876431177,1.0,8.0,13.0
2.1140433876431177,1.1490746341243367,1.0,8.0,14.0
1.1490746341243367,2.006119250736412,1.0,8.0,15.0
2.006119250736412,1.8474072846971388,0.0,8.0,16.0
1.8474072846971388,1.23795333510633,1.0,8.0,17.0
1.23795333510633,1.9838995754909137,1.0,8.0,18.0
1.9838995754909137,2.1108691483223323,0.0,8.0,19.0
2.1108691483223323,2.0505586012274084,0.0,8.0,20.0
2.0505586012274084,2.1172176269639027,0.0,8.0,21.0
2.1172176269639027,2.0505586012274084,0.0,8.0,22.0
2.0505586012274084,1.9331117463583465,0.0,8.0,23.0
1.9331117463583465,1.9616799002454155,0.0,8.0,24.0
1.9616799002454155,1.9553314216038444,0.0,8.0,25.0
1.9553314216038444,2.041035883265052,0.0,8.0,26.0
2.041035883265052,1.8918466351881351,0.0,8.0,27.0
1.8918466351881351,1.5045894380523088,1.0,8.0,28.0
1.5045894380523088,1.4220592157118865,0.0,8.0,29.0
1.4220592157118865,1.3807941045416758,0.0,8.0,30.0
1.3807941045416758,1.4442788909573852,0.0,8.0,31.0
1.4442788909573852,1.4252334550326722,0.0,8.0,32.0
1.4252334550326722,1.526809113297807,0.0,8.0,33.0
1.526809113297807,1.555377267184876,0.0,8.0,34.0
1.555377267184876,1.5426803099017343,0.0,8.0,35.0
1.5426803099017343,1.587119660392731,0.0,8.0,36.0
1.587119660392731,1.5585515065056617,0.0,8.0,37.0
1.5585515065056617,1.4411046516365995,0.0,8.0,38.0
1.4411046516365995,1.3554001899753922,0.0,8.0,39.0
1.3554001899753922,1.3522259506546066,0.0,8.0,40.0
1.3522259506546066,1.2538245317102574,0.0,8.0,41.0
1.2538245317102574,1.1268549588788388,0.0,8.0,42.0
1.1268549588788388,1.0062338646889917,0.0,8.0,43.0
1.0062338646889917,0.9300521209901402,0.0,8.0,44.0
0.9617945141979949,1.196688223936119,0.0,8.0,49.0
1.196688223936119,1.3522259506546066,0.0,8.0,50.0
1.3522259506546066,1.4284076943534578,0.0,8.0,51.0
1.4284076943534578,1.5014151987315236,0.0,8.0,52.0
1.5014151987315236,1.3522259506546066,0.0,8.0,53.0
1.3522259506546066,1.4347561729950287,0.0,8.0,54.0
1.4347561729950287,1.4442788909573852,0.0,8.0,55.0
1.4442788909573852,1.349051711333821,0.0,8.0,56.0
1.349051711333821,1.0157565826513475,1.0,8.0,57.0
1.0157565826513475,0.8887870098199293,0.0,8.0,58.0
1.2030367025776898,1.2982638822012538,0.0,8.0,61.0
1.2982638822012538,1.1744685486906208,0.0,8.0,62.0
1.1744685486906208,1.126854958878839,0.0,8.0,63.0
1.126854958878839,1.0030596253682058,0.0,8.0,64.0
1.0030596253682058,0.9237036423485692,0.0,8.0,65.0
1.574422703109589,1.6506044468084402,0.0,9.0,5.0
1.6506044468084402,0.0698332650572801,1.0,9.0,6.0
9.08467293608799,11.6812007004905,1.0,18.0,0.0
11.6812007004905,13.109608394843956,1.0,18.0,1.0
13.109608394843956,9.25290762008962,1.0,18.0,2.0
9.25290762008962,9.351309039033968,0.0,18.0,3.0
9.351309039033968,8.284764627250055,1.0,18.0,4.0
8.284764627250055,8.399037242798332,0.0,18.0,5.0
8.399037242798332,8.91008977344479,1.0,18.0,6.0
8.91008977344479,8.354597892307336,1.0,18.0,7.0
8.354597892307336,11.271723828109174,1.0,18.0,8.0
11.271723828109174,14.671334140670405,1.0,18.0,9.0
14.671334140670405,12.862017727822687,1.0,18.0,10.0
12.862017727822687,15.42997733833813,1.0,18.0,11.0
15.42997733833813,6.640508659083187,1.0,18.0,12.0
6.640508659083187,9.091021414729564,1.0,18.0,13.0
9.091021414729564,6.60876626587533,1.0,18.0,14.0
6.60876626587533,11.617715914074788,1.0,18.0,15.0
11.617715914074788,15.680742244680182,1.0,18.0,16.0
15.680742244680182,10.075035604173056,1.0,18.0,17.0
10.075035604173056,6.081842538624945,1.0,18.0,18.0
6.081842538624945,8.291113105891627,1.0,18.0,19.0
8.291113105891627,15.664871048076254,1.0,18.0,20.0
15.664871048076254,15.204606346562363,1.0,18.0,21.0
15.204606346562363,8.46252202921404,1.0,18.0,22.0
8.46252202921404,8.472044747176396,0.0,18.0,23.0
8.472044747176396,15.915635954418304,1.0,18.0,24.0
15.915635954418304,15.334750158714565,1.0,18.0,25.0
15.334750158714565,15.15381851742979,0.0,18.0,26.0
15.15381851742979,8.51965833698818,1.0,18.0,27.0
8.51965833698818,13.63970636141513,1.0,18.0,28.0
13.63970636141513,13.573047335678636,0.0,18.0,29.0
13.573047335678636,18.02967934206142,1.0,18.0,30.0
18.02967934206142,14.652288704745692,1.0,18.0,31.0
14.652288704745692,21.886380116815754,1.0,18.0,32.0
21.886380116815754,9.116415329295847,1.0,18.0,33.0
9.116415329295847,9.014839671030709,0.0,18.0,34.0
9.014839671030709,10.697186511047004,1.0,18.0,35.0
10.697186511047004,15.496636364074625,1.0,18.0,36.0
15.496636364074625,9.208468269598622,1.0,18.0,37.0
9.208468269598622,8.922786730727932,1.0,18.0,38.0
8.922786730727932,15.182386671316863,1.0,18.0,39.0
15.182386671316863,12.985813061333323,1.0,18.0,40.0
12.985813061333323,13.95395605417289,1.0,18.0,41.0
13.95395605417289,18.67722416350166,1.0,18.0,42.0
18.67722416350166,10.89081510961492,1.0,18.0,43.0
10.89081510961492,10.646398681914441,0.0,18.0,44.0
10.646398681914441,10.522603348403809,0.0,18.0,45.0
10.522603348403809,10.852724237765495,1.0,18.0,46.0
10.852724237765495,10.770194015425073,0.0,18.0,47.0
10.770194015425073,10.82733032319921,0.0,18.0,48.0
10.82733032319921,11.144754255277757,1.0,18.0,49.0
11.144754255277757,20.832532662314982,1.0,18.0,50.0
20.832532662314982,10.893989348935703,1.0,18.0,51.0
10.893989348935703,9.462407415261461,1.0,18.0,52.0
9.462407415261461,9.865535809001216,1.0,18.0,53.0
9.865535809001216,18.328057838215255,1.0,18.0,54.0
18.328057838215255,20.3056089350646,1.0,18.0,55.0
20.3056089350646,18.778799821766796,1.0,18.0,56.0
18.778799821766796,19.702503464115363,1.0,18.0,57.0
19.702503464115363,20.18816208019554,1.0,18.0,58.0
20.18816208019554,9.290998491939046,1.0,18.0,59.0
9.290998491939046,20.52145720887801,1.0,18.0,60.0
20.52145720887801,19.84216999422992,1.0,18.0,61.0
19.84216999422992,21.546736509491712,1.0,18.0,62.0
21.546736509491712,15.398234945130273,1.0,18.0,63.0
15.398234945130273,15.493462124753842,0.0,18.0,64.0
15.493462124753842,14.119016498853732,1.0,18.0,65.0
14.119016498853732,20.188162080195532,1.0,18.0,66.0
20.188162080195532,20.20403327679946,0.0,18.0,67.0
20.20403327679946,18.23600489791248,1.0,18.0,68.0
18.23600489791248,20.12785153310061,1.0,18.0,69.0
20.12785153310061,20.143722729704542,0.0,18.0,70.0
20.143722729704542,20.20403327679946,0.0,18.0,71.0
20.20403327679946,19.89613206268328,1.0,18.0,72.0
19.89613206268328,19.280329634450894,1.0,18.0,73.0
19.280329634450894,15.591863543698187,1.0,18.0,74.0
15.591863543698187,14.141236174099232,1.0,18.0,75.0
14.141236174099232,14.198372481873369,0.0,18.0,76.0
14.198372481873369,12.306525846685236,1.0,18.0,77.0
12.306525846685236,14.188849763911012,1.0,18.0,78.0
14.188849763911012,15.426803099017347,1.0,18.0,79.0
15.426803099017347,14.122190738174519,1.0,18.0,80.0
14.122190738174519,13.109608394843956,1.0,18.0,81.0
13.109608394843956,14.071402909041952,1.0,18.0,82.0
14.071402909041952,14.823697628068105,1.0,18.0,83.0
14.823697628068105,16.19179477532664,1.0,18.0,84.0
16.19179477532664,15.988643458796371,0.0,18.0,85.0
15.988643458796371,14.17615280662787,1.0,18.0,86.0
14.17615280662787,16.3092416301957,1.0,18.0,87.0
16.3092416301957,16.11561303162779,0.0,18.0,88.0
16.11561303162779,14.67450837999119,1.0,18.0,89.0
14.67450837999119,14.582455439688415,0.0,18.0,90.0
14.582455439688415,12.376359111742516,1.0,18.0,91.0
12.376359111742516,12.671563368575562,1.0,18.0,92.0
12.671563368575562,8.722809653518448,1.0,18.0,93.0
8.722809653518448,9.532240680318743,1.0,18.0,94.0
9.532240680318743,11.912920170907839,1.0,18.0,95.0
11.912920170907839,8.345075174344979,1.0,18.0,96.0
8.345075174344979,10.411504972176317,1.0,18.0,97.0
10.411504972176317,9.58302850945131,1.0,18.0,98.0
9.58302850945131,9.735391996849012,0.0,18.0,99.0
9.735391996849012,9.560808834205812,0.0,18.0,100.0
9.560808834205812,11.67485222184893,1.0,18.0,101.0
11.67485222184893,9.484627090506958,1.0,18.0,102.0
9.484627090506958,10.021073535719704,1.0,18.0,103.0
10.021073535719704,10.122649193984838,0.0,18.0,104.0
10.122649193984838,10.621004767348156,1.0,18.0,105.0
10.621004767348156,10.66544411783915,0.0,18.0,106.0
10.66544411783915,11.662155264565786,1.0,18.0,107.0
11.662155264565786,12.14146540200439,1.0,18.0,108.0
12.14146540200439,7.894333190793443,1.0,18.0,109.0
7.894333190793443,12.468412052045293,1.0,18.0,110.0
12.468412052045293,11.392344922299023,1.0,18.0,111.0
11.392344922299023,11.347905571808026,0.0,18.0,112.0
11.347905571808026,10.874943913010991,1.0,18.0,113.0
10.874943913010991,11.1352315373154,1.0,18.0,114.0
11.1352315373154,11.376473725695096,0.0,18.0,115.0
11.376473725695096,14.22059215711887,1.0,18.0,116.0
14.22059215711887,14.671334140670403,1.0,18.0,117.0
14.671334140670403,14.442788909573851,0.0,18.0,118.0
14.442788909573851,14.741167405727685,1.0,18.0,119.0
14.741167405727685,14.53484184987663,0.0,18.0,120.0
14.53484184987663,14.357084447912644,0.0,18.0,121.0
14.357084447912644,14.950667200899527,1.0,18.0,122.0
14.950667200899527,14.839568824672032,0.0,18.0,123.0
14.839568824672032,15.153818517429794,1.0,18.0,124.0
15.153818517429794,14.582455439688413,1.0,18.0,125.0
14.582455439688413,12.87471468510583,1.0,18.0,126.0
12.87471468510583,13.2746688395248,1.0,18.0,127.0
13.2746688395248,11.827215709246632,1.0,18.0,128.0
11.827215709246632,11.941488324794905,0.0,18.0,129.0
11.941488324794905,14.880833935842245,1.0,18.0,130.0
14.880833935842245,13.204835574467516,1.0,18.0,131.0
13.204835574467516,13.347676343902865,0.0,18.0,132.0
13.347676343902865,12.33826823989309,1.0,18.0,133.0
12.33826823989309,13.950781814852101,1.0,18.0,134.0
13.950781814852101,12.982638822012538,1.0,18.0,135.0
12.982638822012538,9.58302850945131,1.0,18.0,136.0
9.58302850945131,11.287595024713099,1.0,18.0,137.0
11.287595024713099,11.357428289770384,0.0,18.0,138.0
11.357428289770384,0.0,1.0,18.0,139.0
5.408903802618426,3.253595303805098,1.0,19.0,0.0
3.253595303805098,1.9045435924712768,1.0,19.0,1.0
1.9045435924712768,5.307328144353292,1.0,19.0,2.0
5.307328144353292,5.71363077741383,1.0,19.0,3.0
5.71363077741383,13.220706771071447,1.0,19.0,4.0
13.220706771071447,6.573849633346692,1.0,19.0,5.0
6.573849633346692,8.046696678191147,1.0,19.0,6.0
8.046696678191147,9.430665022053606,1.0,19.0,7.0
9.430665022053606,4.063026330605391,1.0,19.0,8.0
4.063026330605391,0.6158024282323795,1.0,19.0,9.0
2.6060504823648643,0.6031054709492378,1.0,19.0,11.0
4.742313545253479,6.4405315818737,1.0,19.0,13.0
6.4405315818737,4.920070947217465,1.0,19.0,14.0
