Volume_pre,Volume_post,Distance,Nearest Label,isFusion,Frame,Label
4.332836672872155,4.047155134001463,23.664142818382405,1.0,1.0,0.0,1.0
0.0634847864157092,0.0444393504909964,30.8412872623696,15.0,1.0,0.0,1.0
0.5078782913256739,0.5935827529868813,13.882030876280332,18.0,1.0,0.0,1.0
4.047155134001463,2.812376038215919,20.719094566647186,1.0,1.0,1.0,1.0
0.0444393504909964,0.0,23.603981850180954,15.0,1.0,1.0,1.0
0.5935827529868813,0.1618862053600585,14.372649387502724,18.0,1.0,1.0,1.0
2.812376038215919,4.74231354525348,18.786179521030572,1.0,1.0,2.0,1.0
0.1618862053600585,0.0190454359247127,11.905126044850999,18.0,1.0,2.0,1.0
4.74231354525348,3.034572790670901,50.78070152323687,1.0,1.0,3.0,1.0
0.0190454359247127,0.0,3.905124837953327,18.0,1.0,3.0,1.0
0.0793559830196364,0.0,18.172781845386247,15.0,1.0,3.0,1.0
1.1776427880114062,0.4412192655891792,56.25790138237672,19.0,1.0,3.0,1.0
3.034572790670901,2.840944192102988,40.941474507848916,1.0,1.0,4.0,1.0
0.4412192655891792,0.1555377267184876,73.37414339534094,19.0,1.0,4.0,1.0
2.840944192102988,2.8631638673484865,42.07379645550061,1.0,1.0,5.0,1.0
0.1047498975859202,0.0,45.025714518044296,15.0,1.0,5.0,1.0
0.1555377267184876,0.1301438121522038,42.87773314903669,19.0,1.0,5.0,1.0
2.8631638673484865,2.8695123459900573,7.603923886759755,1.0,1.0,6.0,1.0
0.1301438121522038,0.2793330602291205,32.449961479175904,19.0,1.0,6.0,1.0
2.8695123459900573,0.5396206845335285,10.662615184692987,1.0,1.0,7.0,1.0
0.2793330602291205,0.0,25.93260495977988,19.0,1.0,7.0,1.0
0.5396206845335285,3.8154356635841244,10.452257582996838,1.0,1.0,8.0,1.0
12.319222803968376,4.367753305400795,180.83601502818232,21.0,1.0,8.0,1.0
3.8154356635841244,4.0788975272093175,1.1570468428070413,1.0,1.0,9.0,1.0
0.6951584112520162,0.0,30.01465867902751,19.0,1.0,9.0,1.0
4.0788975272093175,2.7742851663664934,1.1319231422671772,1.0,1.0,10.0,1.0
4.148730792266599,3.4154815091651574,84.17937358025264,21.0,1.0,10.0,1.0
2.7742851663664934,2.37115677262674,39.35335159224786,1.0,1.0,11.0,1.0
1.1649458307282643,0.0,35.140472521920444,18.0,1.0,11.0,1.0
2.37115677262674,2.466383952250304,18.36787677208669,1.0,1.0,12.0,1.0
5.942176008510383,5.719979256055401,127.33910450767284,21.0,1.0,12.0,1.0
2.466383952250304,2.8949062605563407,6.051115097534586,1.0,1.0,13.0,1.0
2.8949062605563407,3.0821863804826832,1.118033988749895,1.0,1.0,14.0,1.0
1.1459003948035518,1.149074634124337,39.13169044460496,19.0,1.0,14.0,1.0
3.0821863804826832,3.2186786712764577,1.7405705383053818,1.0,1.0,15.0,1.0
0.1650604446808439,0.17458316264320028,3.6646626128629682,18.0,1.0,15.0,1.0
3.2186786712764577,3.802738706300983,2.604892920645239,1.0,1.0,16.0,1.0
0.17458316264320028,0.0,6.550636363185559,18.0,1.0,16.0,1.0
3.802738706300983,3.7392539198852734,28.691798915084643,1.0,1.0,17.0,1.0
