label_num,area,raw_label
420,345.40355959930105,420
258,325.2814782670126,390
221,251.18172248632303,353
233,313.9962805616417,408
221,294.7540621012974,414
234,392.57186051700376,526
217,353.5901097991294,445
198,315.33520232329585,416
189,379.2974076228895,450
163,234.08177884462543,324
173,342.9169906133718,419
136,217.55565881506533,292
142,260.0951159281922,331
139,288.2507278304057,346
125,256.80519388527057,348
131,376.8108386369603,429
133,329.6425377192576,406
132,381.24840790415703,432
122,376.27526993229867,411
123,322.56537983622843,394
125,361.2028363868203,395
121,257.7233116646905,366
118,404.0483327597538,456
119,413.3442752763813,449
113,352.6719920197094,387
108,372.6793086295703,389
