label_num,area,raw_label
441,551.329726541713,441
264,610.9308723890616,391
242,655.7656239507385,389
256,664.3729781328009,432
239,621.2214425000608,426
243,577.6491028850864,468
232,544.5203530110145,457
213,566.249140457288,419
202,539.9297641139145,423
224,501.4070722857502,459
185,442.11196569820817,391
199,538.1317834625504,441
185,461.35418415855247,419
171,460.0152623968983,394
175,485.9138347580376,424
176,544.9029020857729,428
165,540.7713720783829,423
157,411.7375691623963,397
167,497.27554227836015,461
149,389.09066393670287,415
146,461.35418415855247,400
159,385.6477222638779,433
142,481.2467360459859,435
136,481.36150076841335,420
140,478.9514415974359,467
127,491.6903257868884,448
126,529.7539587253428,497
125,598.1154783846573,507
123,537.2136656831303,485
