label_num,area,raw_label
427,364.18671916993526,427
297,382.47256494338376,486
268,371.9907202950053,465
238,345.40355959930105,420
217,325.2814782670126,390
199,251.18172248632303,353
207,313.9962805616417,408
199,294.7540621012974,414
207,392.57186051700376,526
191,353.5901097991294,445
180,315.33520232329585,416
169,379.2974076228895,450
152,234.08177884462543,324
155,342.9169906133718,419
123,217.55565881506533,292
129,260.0951159281922,331
127,288.2507278304057,346
115,256.80519388527057,348
125,376.8108386369603,429
125,329.6425377192576,406
117,381.24840790415703,432
111,376.27526993229867,411
119,322.56537983622843,394
115,361.2028363868203,395
116,257.7233116646905,366
112,404.0483327597538,456
110,413.3442752763813,449
110,352.6719920197094,387
100,372.6793086295703,389
