combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
0,0.0_,3,1.0,1.0,-0.8063512731481481,0.627906976744186,1.0,0.7714285714285715
0,0.25,3,0.8148148148148148,0.328125,-0.8063512731481481,0.8073394495412844,0.8148148148148148,0.8110599078341013
0,0.5_,3,0.6203703703703703,0.125,-0.8063512731481481,0.8933333333333333,0.6203703703703703,0.7322404371584699
0,0.75,3,0.49074074074074076,0.0625,-0.8063512731481481,0.9298245614035088,0.49074074074074076,0.6424242424242425
0,1.0_,3,0.3888888888888889,0.046875,-0.8063512731481481,0.9333333333333333,0.3888888888888889,0.5490196078431373
0,1.25,3,0.3148148148148148,0.046875,-0.8063512731481481,0.918918918918919,0.3148148148148148,0.46896551724137936
0,1.5_,3,0.2962962962962963,0.03125,-0.8063512731481481,0.9411764705882353,0.2962962962962963,0.45070422535211263
0,1.75,3,0.24074074074074073,0.03125,-0.8063512731481481,0.9285714285714286,0.24074074074074073,0.3823529411764706
0,2.0_,3,0.21296296296296297,0.03125,-0.8063512731481481,0.92,0.21296296296296297,0.3458646616541354
0,2.25,3,0.16666666666666666,0.015625,-0.8063512731481481,0.9473684210526315,0.16666666666666666,0.28346456692913385
0,2.5_,3,0.12037037037037036,0.015625,-0.8063512731481481,0.9285714285714286,0.12037037037037036,0.21311475409836064
0,2.75,3,0.12037037037037036,0.015625,-0.8063512731481481,0.9285714285714286,0.12037037037037036,0.21311475409836064
0,3.0_,3,0.08333333333333333,0.0,-0.8063512731481481,1.0,0.08333333333333333,0.15384615384615385
0,3.25,3,0.046296296296296294,0.0,-0.8063512731481481,1.0,0.046296296296296294,0.08849557522123894
0,3.5_,3,0.046296296296296294,0.0,-0.8063512731481481,1.0,0.046296296296296294,0.08849557522123894
0,3.75,3,0.018518518518518517,0.0,-0.8063512731481481,1.0,0.018518518518518517,0.03636363636363636
0,4.0_,3,0.018518518518518517,0.0,-0.8063512731481481,1.0,0.018518518518518517,0.03636363636363636
0,4.25,3,0.018518518518518517,0.0,-0.8063512731481481,1.0,0.018518518518518517,0.03636363636363636
0,4.5_,3,0.009259259259259259,0.0,-0.8063512731481481,1.0,0.009259259259259259,0.018348623853211007
0,4.75,3,0.009259259259259259,0.0,-0.8063512731481481,1.0,0.009259259259259259,0.018348623853211007
0,5.0_,3,0.0,0.0,-0.8063512731481481,nan,0.0,nan
