Volume_pre,Volume_post,diff,Distance,Nearest Label,isFusion,Frame,Label,algo_output,ground truth
5.087902694,4.514079082,-0.112781955,1.118033989,26.0,1.0,23.0,26.0,0.0,1.0
0.45905889,0.0,-1.0,8.838834765,38.0,1.0,23.0,26.0,0.0,1.0
0.956372687,1.147647224,0.2,19.42260678,39.0,1.0,23.0,26.0,0.0,1.0
2.754353338,1.338921762,-0.513888889,8.780027841,19.0,1.0,23.0,26.0,0.0,1.0
2.830863153,4.934883064,0.743243243,4.114608122,46.0,1.0,23.0,26.0,0.0,1.0
2.945627876,3.63421621,0.233766234,3.517664984,16.0,1.0,23.0,26.0,0.0,1.0
3.557706395,2.907372968,-0.182795699,3.378352454,29.0,1.0,23.0,26.0,0.0,1.0
4.514079082,2.333549356,-0.483050847,2.288255036,26.0,1.0,24.0,26.0,1.0,1.0
1.338921762,0.0,-1.0,6.519202405,19.0,1.0,24.0,26.0,1.0,1.0
2.907372968,5.776491029,0.986842105,3.040881748,29.0,1.0,24.0,26.0,1.0,1.0
4.934883064,3.557706395,-0.279069767,5.614990714,46.0,1.0,24.0,26.0,1.0,1.0
2.333549356,1.262411947,-0.459016393,1.201338127,26.0,1.0,25.0,26.0,1.0,1.0
3.557706395,5.240922324,0.47311828,5.580610171,46.0,1.0,25.0,26.0,1.0,1.0
5.776491029,3.557706395,-0.38410596,7.782197723,29.0,1.0,25.0,26.0,1.0,1.0
1.262411947,2.142274819,0.696969697,1.118033989,26.0,1.0,26.0,26.0,1.0,0.0
1.185902132,0.0,-1.0,6.204418562,19.0,1.0,26.0,26.0,1.0,0.0
3.557706395,6.159040104,0.731182796,10.6460719,29.0,1.0,26.0,26.0,1.0,0.0
5.240922324,3.863745655,-0.262773723,1.748837989,46.0,1.0,26.0,26.0,1.0,0.0
2.142274819,3.825490748,0.785714286,1.118033989,26.0,1.0,27.0,26.0,1.0,1.0
0.382549075,0.0,-1.0,5.315072906,38.0,1.0,27.0,26.0,1.0,1.0
0.535568705,2.142274819,3.0,15.97654531,12.0,1.0,27.0,26.0,1.0,1.0
3.863745655,4.475824175,0.158415842,7.340420817,46.0,1.0,27.0,26.0,1.0,1.0
4.475824175,4.934883064,0.102564103,16.07335212,16.0,1.0,27.0,26.0,1.0,1.0
6.159040104,5.546961584,-0.099378882,5.711506086,29.0,1.0,27.0,26.0,1.0,1.0
3.825490748,0.0,-1.0,0.99380799,26.0,1.0,28.0,26.0,0.0,0.0
1.185902132,0.0,-1.0,2.637930569,19.0,1.0,28.0,26.0,0.0,0.0
2.142274819,0.0,-1.0,9.124143795,12.0,1.0,28.0,26.0,0.0,0.0
4.934883064,0.0,-1.0,8.435273923,16.0,1.0,28.0,26.0,0.0,0.0
5.546961584,0.0,-1.0,8.209075341,29.0,1.0,28.0,26.0,0.0,0.0
8.03353057,7.115412791,-0.114285714,17.17071018,255.0,1.0,0.0,255.0,0.0,1.0
0.267784352,0.0,-1.0,14.4222051,268.0,1.0,0.0,255.0,0.0,1.0
0.30603926,0.0,-1.0,6.519202405,246.0,1.0,0.0,255.0,0.0,1.0
0.382549075,0.0,-1.0,9.976472322,271.0,1.0,0.0,255.0,0.0,1.0
0.535568705,1.071137409,1.0,8.443388912,252.0,1.0,0.0,255.0,0.0,1.0
0.61207852,0.0,-1.0,12.21455331,243.0,1.0,0.0,255.0,0.0,1.0
0.803353057,0.535568705,-0.333333333,18.36472266,283.0,1.0,0.0,255.0,0.0,1.0
0.994627594,0.0,-1.0,1.660541011,250.0,1.0,0.0,255.0,0.0,1.0
1.262411947,0.726843242,-0.424242424,20.45241291,280.0,1.0,0.0,255.0,0.0,1.0
1.338921762,0.0,-1.0,9.600382645,244.0,1.0,0.0,255.0,0.0,1.0
2.983882783,2.333549356,-0.217948718,13.62166063,270.0,1.0,0.0,255.0,0.0,1.0
3.060392598,0.0,-1.0,8.823707412,258.0,1.0,0.0,255.0,0.0,1.0
4.590588897,14.95766882,2.258333333,5.840477768,232.0,1.0,0.0,255.0,0.0,1.0
7.115412791,12.05029585,0.693548387,0.720671244,255.0,1.0,1.0,255.0,1.0,1.0
1.071137409,0.0,-1.0,5.059845928,252.0,1.0,1.0,255.0,1.0,1.0
2.333549356,2.257039541,-0.032786885,8.775140251,270.0,1.0,1.0,255.0,1.0,1.0
14.95766882,3.672471118,-0.754475703,4.72828062,232.0,1.0,1.0,255.0,1.0,1.0
16.18182586,12.50935474,-0.226950355,5.457219988,229.0,1.0,1.0,255.0,1.0,1.0
12.05029585,9.181177794,-0.238095238,2.076348836,255.0,1.0,2.0,255.0,1.0,1.0
0.45905889,0.0,-1.0,5.14781507,280.0,1.0,2.0,255.0,1.0,1.0
0.535568705,0.0,-1.0,6.766137173,250.0,1.0,2.0,255.0,1.0,1.0
1.109392317,3.022137691,1.724137931,2.656067919,258.0,1.0,2.0,255.0,1.0,1.0
2.257039541,2.371804264,0.050847458,5.408326913,270.0,1.0,2.0,255.0,1.0,1.0
3.17515732,0.726843242,-0.771084337,5.330709242,265.0,1.0,2.0,255.0,1.0,1.0
3.672471118,8.1865502,1.229166667,3.482961703,232.0,1.0,2.0,255.0,1.0,1.0
6.885883346,0.918117779,-0.866666667,11.76124232,228.0,1.0,2.0,255.0,1.0,1.0
12.50935474,21.95831689,0.755351682,6.227459354,229.0,1.0,2.0,255.0,1.0,1.0
9.181177794,7.459706958,-0.1875,2.000260129,255.0,1.0,3.0,255.0,1.0,0.0
0.30603926,0.0,-1.0,7.90569415,234.0,1.0,3.0,255.0,1.0,0.0
2.371804264,1.377176669,-0.419354839,1.004987562,270.0,1.0,3.0,255.0,1.0,0.0
3.022137691,1.147647224,-0.620253165,4.692495425,258.0,1.0,3.0,255.0,1.0,0.0
8.1865502,7.650981495,-0.065420561,3.535533906,232.0,1.0,3.0,255.0,1.0,0.0
21.95831689,8.913393442,-0.594076655,6.005206075,229.0,1.0,3.0,255.0,1.0,0.0
7.459706958,11.01741335,0.476923077,3.649549438,255.0,1.0,4.0,255.0,1.0,1.0
0.30603926,0.0,-1.0,3.087272259,271.0,1.0,4.0,255.0,1.0,1.0
0.688588335,0.229529445,-0.666666667,16.28649747,279.0,1.0,4.0,255.0,1.0,1.0
