Volume_pre,Volume_post,Significance,label,Frame
14.823697628068109,14.661811422708046,0.0,1.0,0.0
14.661811422708046,14.572932721726053,0.0,1.0,1.0
14.572932721726053,14.880833935842245,1.0,1.0,2.0
14.880833935842245,14.906227850408527,0.0,1.0,3.0
14.906227850408527,15.287136568902785,1.0,1.0,4.0
15.287136568902785,14.598326636292336,1.0,1.0,5.0
14.598326636292336,14.97288687614502,1.0,1.0,6.0
14.97288687614502,15.191909389279221,0.0,1.0,7.0
15.191909389279221,14.947492961578739,0.0,1.0,8.0
14.947492961578739,14.84909154263439,0.0,1.0,9.0
14.84909154263439,14.801477952822605,0.0,1.0,10.0
14.801477952822605,15.18556091063765,1.0,1.0,11.0
15.18556091063765,14.601500875613121,1.0,1.0,12.0
14.601500875613121,14.420569234328353,0.0,1.0,13.0
14.420569234328353,14.560235764442911,0.0,1.0,14.0
14.560235764442911,14.147584652740802,1.0,1.0,15.0
14.147584652740802,14.157107370703157,0.0,1.0,16.0
14.157107370703157,13.744456259001051,1.0,1.0,17.0
13.744456259001051,13.988872686701528,0.0,1.0,18.0
13.988872686701528,13.642880600735912,1.0,1.0,19.0
13.642880600735912,13.877774310474038,0.0,1.0,20.0
13.877774310474038,13.830160720662258,0.0,1.0,21.0
13.830160720662258,13.341327865261293,1.0,1.0,22.0
13.341327865261293,13.979349968739175,1.0,1.0,23.0
13.979349968739175,13.700016908510054,1.0,1.0,24.0
13.700016908510054,13.598441250244917,0.0,1.0,25.0
13.598441250244917,13.938084857568965,1.0,1.0,26.0
13.938084857568965,14.077751387683522,0.0,1.0,27.0
14.077751387683522,14.236463353722796,0.0,1.0,28.0
14.236463353722796,13.823812242020686,1.0,1.0,29.0
13.823812242020686,13.880948549794823,0.0,1.0,30.0
13.880948549794823,14.11584225953295,0.0,1.0,31.0
14.11584225953295,13.57622157499942,1.0,1.0,32.0
13.57622157499942,13.249274924958518,1.0,1.0,33.0
13.249274924958518,13.404812651677002,0.0,1.0,34.0
13.404812651677002,13.534956463829207,0.0,1.0,35.0
13.534956463829207,14.195198242552586,1.0,1.0,36.0
14.195198242552586,14.230114875081226,0.0,1.0,37.0
14.230114875081226,13.779372891529688,1.0,1.0,38.0
13.779372891529688,13.484168634696642,1.0,1.0,39.0
13.484168634696642,14.030137797871745,1.0,1.0,40.0
14.030137797871745,13.98252420805996,0.0,1.0,41.0
13.98252420805996,13.011206975899608,1.0,1.0,42.0
13.011206975899608,13.01755545454118,0.0,1.0,43.0
13.01755545454118,13.198487095825948,0.0,1.0,44.0
13.198487095825948,25.631982515342607,1.0,1.0,45.0
25.631982515342607,15.88389356121045,1.0,1.0,46.0
15.88389356121045,12.404927265629583,1.0,1.0,47.0
12.404927265629583,12.620775539442997,0.0,1.0,48.0
12.620775539442997,12.404927265629585,0.0,1.0,49.0
12.404927265629585,12.474760530686863,0.0,1.0,50.0
12.474760530686863,13.354024822544435,1.0,1.0,51.0
