combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
100,0.00,3,0.9753086419753086,0.532051282051282,-0.35375118708452047,0.740625,0.9753086419753086,0.841918294849023
100,0.25,3,0.9094650205761317,0.4166666666666667,-0.35375118708452047,0.7727272727272727,0.9094650205761317,0.8355387523629489
100,0.50,3,0.823045267489712,0.3269230769230769,-0.35375118708452047,0.796812749003984,0.823045267489712,0.8097165991902834
100,0.75,3,0.757201646090535,0.2948717948717949,-0.35375118708452047,0.8,0.757201646090535,0.7780126849894293
100,1.00,3,0.6790123456790124,0.21794871794871795,-0.35375118708452047,0.8291457286432161,0.6790123456790124,0.7466063348416291
100,1.25,3,0.6090534979423868,0.1858974358974359,-0.35375118708452047,0.8361581920903954,0.6090534979423868,0.7047619047619048
100,1.50,3,0.5390946502057613,0.15384615384615385,-0.35375118708452047,0.8451612903225807,0.5390946502057613,0.6582914572864322
100,1.75,3,0.49382716049382713,0.1346153846153846,-0.35375118708452047,0.851063829787234,0.49382716049382713,0.625
100,2.00,3,0.4403292181069959,0.09615384615384616,-0.35375118708452047,0.8770491803278688,0.4403292181069959,0.5863013698630136
100,2.25,3,0.4156378600823045,0.07692307692307693,-0.35375118708452047,0.8938053097345132,0.4156378600823045,0.5674157303370786
100,2.50,3,0.3497942386831276,0.07692307692307693,-0.35375118708452047,0.8762886597938144,0.3497942386831276,0.5
100,2.75,3,0.32510288065843623,0.0641025641025641,-0.35375118708452047,0.8876404494382022,0.32510288065843623,0.4759036144578314
100,3.00,3,0.2880658436213992,0.057692307692307696,-0.35375118708452047,0.8860759493670886,0.2880658436213992,0.4347826086956522
100,3.25,3,0.25102880658436216,0.05128205128205128,-0.35375118708452047,0.8840579710144928,0.25102880658436216,0.3910256410256411
100,3.50,3,0.2139917695473251,0.04487179487179487,-0.35375118708452047,0.8813559322033898,0.2139917695473251,0.3443708609271523
100,3.75,3,0.20164609053497942,0.04487179487179487,-0.35375118708452047,0.875,0.20164609053497942,0.32775919732441466
100,4.00,3,0.17695473251028807,0.038461538461538464,-0.35375118708452047,0.8775510204081632,0.17695473251028807,0.29452054794520544
100,4.25,3,0.15637860082304528,0.038461538461538464,-0.35375118708452047,0.8636363636363636,0.15637860082304528,0.264808362369338
100,4.50,3,0.13991769547325103,0.038461538461538464,-0.35375118708452047,0.85,0.13991769547325103,0.24028268551236748
100,4.75,3,0.11522633744855967,0.03205128205128205,-0.35375118708452047,0.8484848484848485,0.11522633744855967,0.2028985507246377
100,5.00,3,0.1111111111111111,0.03205128205128205,-0.35375118708452047,0.84375,0.1111111111111111,0.19636363636363635
