combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
15,0.75,3,0.757201646090535,0.3141025641025641,-0.14843832436425025,0.7896995708154506,0.757201646090535,0.773109243697479
15,0.00,3,0.9629629629629629,0.5769230769230769,-0.14843832436425025,0.7222222222222222,0.9629629629629629,0.8253968253968254
15,0.25,3,0.897119341563786,0.46153846153846156,-0.14843832436425025,0.7517241379310344,0.897119341563786,0.8180112570356471
15,0.50,3,0.8189300411522634,0.358974358974359,-0.14843832436425025,0.7803921568627451,0.8189300411522634,0.7991967871485944
15,1.75,3,0.49794238683127573,0.14743589743589744,-0.14843832436425025,0.8402777777777778,0.49794238683127573,0.6253229974160207
15,1.00,3,0.6872427983539094,0.23717948717948717,-0.14843832436425025,0.8186274509803921,0.6872427983539094,0.7472035794183446
15,1.25,3,0.6172839506172839,0.20512820512820512,-0.14843832436425025,0.8241758241758241,0.6172839506172839,0.7058823529411764
15,1.50,3,0.5473251028806584,0.16666666666666666,-0.14843832436425025,0.8364779874213837,0.5473251028806584,0.6616915422885571
15,2.75,3,0.3333333333333333,0.07692307692307693,-0.14843832436425025,0.8709677419354839,0.3333333333333333,0.48214285714285704
15,2.00,3,0.4567901234567901,0.10897435897435898,-0.14843832436425025,0.8671875,0.4567901234567901,0.5983827493261455
15,2.25,3,0.4279835390946502,0.08974358974358974,-0.14843832436425025,0.8813559322033898,0.4279835390946502,0.5761772853185596
15,2.50,3,0.35802469135802467,0.08974358974358974,-0.14843832436425025,0.8613861386138614,0.35802469135802467,0.5058139534883721
15,3.75,3,0.205761316872428,0.04487179487179487,-0.14843832436425025,0.8771929824561403,0.205761316872428,0.3333333333333333
15,3.00,3,0.29218106995884774,0.07051282051282051,-0.14843832436425025,0.8658536585365854,0.29218106995884774,0.4369230769230769
15,3.25,3,0.2551440329218107,0.057692307692307696,-0.14843832436425025,0.8732394366197183,0.2551440329218107,0.39490445859872614
15,3.50,3,0.21810699588477367,0.05128205128205128,-0.14843832436425025,0.8688524590163934,0.21810699588477367,0.34868421052631576
15,4.75,3,0.11934156378600823,0.03205128205128205,-0.14843832436425025,0.8529411764705882,0.11934156378600823,0.20938628158844763
15,4.00,3,0.18106995884773663,0.038461538461538464,-0.14843832436425025,0.88,0.18106995884773663,0.3003412969283277
15,4.25,3,0.16049382716049382,0.038461538461538464,-0.14843832436425025,0.8666666666666667,0.16049382716049382,0.2708333333333333
15,4.50,3,0.1440329218106996,0.038461538461538464,-0.14843832436425025,0.8536585365853658,0.1440329218106996,0.24647887323943665
15,5.00,3,0.11522633744855967,0.03205128205128205,-0.14843832436425025,0.8484848484848485,0.11522633744855967,0.2028985507246377
