combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
75,0.00,3,0.9711934156378601,0.532051282051282,-0.35169357391579614,0.7398119122257053,0.9711934156378601,0.8398576512455517
75,0.25,3,0.9053497942386831,0.4166666666666667,-0.35169357391579614,0.7719298245614035,0.9053497942386831,0.8333333333333331
75,0.50,3,0.8189300411522634,0.3269230769230769,-0.35169357391579614,0.796,0.8189300411522634,0.8073022312373225
75,0.75,3,0.7530864197530864,0.2948717948717949,-0.35169357391579614,0.7991266375545851,0.7530864197530864,0.7754237288135593
75,1.00,3,0.6748971193415638,0.21794871794871795,-0.35169357391579614,0.8282828282828283,0.6748971193415638,0.7437641723356009
75,1.25,3,0.6049382716049383,0.1858974358974359,-0.35169357391579614,0.8352272727272727,0.6049382716049383,0.7016706443914081
75,1.50,3,0.5349794238683128,0.15384615384615385,-0.35169357391579614,0.8441558441558441,0.5349794238683128,0.654911838790932
75,1.75,3,0.4897119341563786,0.1346153846153846,-0.35169357391579614,0.85,0.4897119341563786,0.6214099216710183
75,2.00,3,0.43621399176954734,0.09615384615384616,-0.35169357391579614,0.8760330578512396,0.43621399176954734,0.5824175824175823
75,2.25,3,0.411522633744856,0.07692307692307693,-0.35169357391579614,0.8928571428571429,0.411522633744856,0.5633802816901409
75,2.50,3,0.345679012345679,0.07692307692307693,-0.35169357391579614,0.875,0.345679012345679,0.4955752212389381
75,2.75,3,0.32098765432098764,0.0641025641025641,-0.35169357391579614,0.8863636363636364,0.32098765432098764,0.4712990936555891
75,3.00,3,0.2839506172839506,0.057692307692307696,-0.35169357391579614,0.8846153846153846,0.2839506172839506,0.42990654205607476
75,3.25,3,0.24691358024691357,0.05128205128205128,-0.35169357391579614,0.8823529411764706,0.24691358024691357,0.3858520900321543
75,3.50,3,0.20987654320987653,0.04487179487179487,-0.35169357391579614,0.8793103448275862,0.20987654320987653,0.3388704318936877
75,3.75,3,0.19753086419753085,0.04487179487179487,-0.35169357391579614,0.8727272727272727,0.19753086419753085,0.32214765100671144
75,4.00,3,0.1728395061728395,0.038461538461538464,-0.35169357391579614,0.875,0.1728395061728395,0.288659793814433
75,4.25,3,0.1522633744855967,0.038461538461538464,-0.35169357391579614,0.8604651162790697,0.1522633744855967,0.25874125874125875
75,4.50,3,0.13580246913580246,0.038461538461538464,-0.35169357391579614,0.8461538461538461,0.13580246913580246,0.23404255319148934
75,4.75,3,0.1111111111111111,0.03205128205128205,-0.35169357391579614,0.84375,0.1111111111111111,0.19636363636363635
75,5.00,3,0.10699588477366255,0.03205128205128205,-0.35169357391579614,0.8387096774193549,0.10699588477366255,0.1897810218978102
