combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
10,0.00,3,0.8765432098765432,0.4423076923076923,-0.28497942386831276,0.7553191489361702,0.8765432098765432,0.8114285714285715
10,0.25,3,0.8106995884773662,0.3269230769230769,-0.28497942386831276,0.7943548387096774,0.8106995884773662,0.8024439918533606
10,0.50,3,0.7242798353909465,0.23717948717948717,-0.28497942386831276,0.8262910798122066,0.7242798353909465,0.7719298245614035
10,0.75,3,0.6584362139917695,0.20512820512820512,-0.28497942386831276,0.8333333333333334,0.6584362139917695,0.735632183908046
10,1.00,3,0.5843621399176955,0.1346153846153846,-0.28497942386831276,0.8711656441717791,0.5843621399176955,0.6995073891625615
10,1.25,3,0.51440329218107,0.10897435897435898,-0.28497942386831276,0.8802816901408451,0.51440329218107,0.6493506493506493
10,1.50,3,0.4444444444444444,0.07692307692307693,-0.28497942386831276,0.9,0.4444444444444444,0.5950413223140495
10,1.75,3,0.4074074074074074,0.057692307692307696,-0.28497942386831276,0.9166666666666666,0.4074074074074074,0.5641025641025641
10,2.00,3,0.35802469135802467,0.04487179487179487,-0.28497942386831276,0.925531914893617,0.35802469135802467,0.516320474777448
10,2.25,3,0.34156378600823045,0.03205128205128205,-0.28497942386831276,0.9431818181818182,0.34156378600823045,0.5015105740181268
10,2.50,3,0.27983539094650206,0.03205128205128205,-0.28497942386831276,0.9315068493150684,0.27983539094650206,0.430379746835443
10,2.75,3,0.25925925925925924,0.019230769230769232,-0.28497942386831276,0.9545454545454546,0.25925925925925924,0.40776699029126207
10,3.00,3,0.2222222222222222,0.019230769230769232,-0.28497942386831276,0.9473684210526315,0.2222222222222222,0.36
10,3.25,3,0.19753086419753085,0.01282051282051282,-0.28497942386831276,0.96,0.19753086419753085,0.32764505119453924
10,3.50,3,0.1728395061728395,0.01282051282051282,-0.28497942386831276,0.9545454545454546,0.1728395061728395,0.29268292682926833
10,3.75,3,0.16049382716049382,0.01282051282051282,-0.28497942386831276,0.9512195121951219,0.16049382716049382,0.27464788732394363
10,4.00,3,0.13580246913580246,0.00641025641025641,-0.28497942386831276,0.9705882352941176,0.13580246913580246,0.2382671480144404
10,4.25,3,0.11934156378600823,0.00641025641025641,-0.28497942386831276,0.9666666666666667,0.11934156378600823,0.21245421245421248
10,4.50,3,0.10699588477366255,0.00641025641025641,-0.28497942386831276,0.9629629629629629,0.10699588477366255,0.19259259259259257
10,4.75,3,0.09053497942386832,0.00641025641025641,-0.28497942386831276,0.9565217391304348,0.09053497942386832,0.16541353383458646
10,5.00,3,0.08641975308641975,0.00641025641025641,-0.28497942386831276,0.9545454545454546,0.08641975308641975,0.15849056603773584
