combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
31,0.00,3,0.9423868312757202,0.4807692307692308,-0.3253930568745384,0.7532894736842105,0.9423868312757202,0.8372943327239488
31,0.25,3,0.8765432098765432,0.36538461538461536,-0.3253930568745384,0.7888888888888889,0.8765432098765432,0.8304093567251462
31,0.50,3,0.7901234567901234,0.27564102564102566,-0.3253930568745384,0.8170212765957446,0.7901234567901234,0.803347280334728
31,0.75,3,0.7242798353909465,0.24358974358974358,-0.3253930568745384,0.822429906542056,0.7242798353909465,0.7702407002188184
31,1.00,3,0.6460905349794238,0.16666666666666666,-0.3253930568745384,0.8579234972677595,0.6460905349794238,0.7370892018779343
31,1.25,3,0.5761316872427984,0.14102564102564102,-0.3253930568745384,0.8641975308641975,0.5761316872427984,0.6913580246913581
31,1.50,3,0.5061728395061729,0.10897435897435898,-0.3253930568745384,0.8785714285714286,0.5061728395061729,0.6422976501305483
31,1.75,3,0.46502057613168724,0.08974358974358974,-0.3253930568745384,0.889763779527559,0.46502057613168724,0.6108108108108108
31,2.00,3,0.411522633744856,0.0641025641025641,-0.3253930568745384,0.9090909090909091,0.411522633744856,0.56657223796034
31,2.25,3,0.3868312757201646,0.04487179487179487,-0.3253930568745384,0.9306930693069307,0.3868312757201646,0.5465116279069767
31,2.50,3,0.32510288065843623,0.04487179487179487,-0.3253930568745384,0.9186046511627907,0.32510288065843623,0.48024316109422494
31,2.75,3,0.3004115226337449,0.03205128205128205,-0.3253930568745384,0.9358974358974359,0.3004115226337449,0.454828660436137
31,3.00,3,0.26337448559670784,0.03205128205128205,-0.3253930568745384,0.927536231884058,0.26337448559670784,0.41025641025641024
31,3.25,3,0.2345679012345679,0.02564102564102564,-0.3253930568745384,0.9344262295081968,0.2345679012345679,0.37499999999999994
31,3.50,3,0.19753086419753085,0.02564102564102564,-0.3253930568745384,0.9230769230769231,0.19753086419753085,0.32542372881355935
31,3.75,3,0.18518518518518517,0.02564102564102564,-0.3253930568745384,0.9183673469387755,0.18518518518518517,0.30821917808219174
31,4.00,3,0.16049382716049382,0.019230769230769232,-0.3253930568745384,0.9285714285714286,0.16049382716049382,0.27368421052631575
31,4.25,3,0.13991769547325103,0.019230769230769232,-0.3253930568745384,0.918918918918919,0.13991769547325103,0.24285714285714288
31,4.50,3,0.12345679012345678,0.019230769230769232,-0.3253930568745384,0.9090909090909091,0.12345679012345678,0.21739130434782608
31,4.75,3,0.09876543209876543,0.01282051282051282,-0.3253930568745384,0.9230769230769231,0.09876543209876543,0.17843866171003717
31,5.00,3,0.09465020576131687,0.01282051282051282,-0.3253930568745384,0.92,0.09465020576131687,0.17164179104477612
