combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
19,0.00,3,0.9259259259259259,0.46153846153846156,-0.31258573388203026,0.7575757575757576,0.9259259259259259,0.8333333333333334
19,0.25,3,0.8600823045267489,0.34615384615384615,-0.31258573388203026,0.7946768060836502,0.8600823045267489,0.8260869565217391
19,0.50,3,0.7736625514403292,0.2564102564102564,-0.31258573388203026,0.8245614035087719,0.7736625514403292,0.7983014861995754
19,0.75,3,0.7078189300411523,0.22435897435897437,-0.31258573388203026,0.8309178743961353,0.7078189300411523,0.7644444444444444
19,1.00,3,0.6296296296296297,0.14743589743589744,-0.31258573388203026,0.8693181818181818,0.6296296296296297,0.730310262529833
19,1.25,3,0.5596707818930041,0.12179487179487179,-0.31258573388203026,0.8774193548387097,0.5596707818930041,0.6834170854271356
19,1.50,3,0.4897119341563786,0.08974358974358974,-0.31258573388203026,0.8947368421052632,0.4897119341563786,0.6329787234042553
19,1.75,3,0.448559670781893,0.07051282051282051,-0.31258573388203026,0.9083333333333333,0.448559670781893,0.6005509641873279
19,2.00,3,0.3950617283950617,0.057692307692307696,-0.31258573388203026,0.9142857142857143,0.3950617283950617,0.5517241379310345
19,2.25,3,0.37448559670781895,0.038461538461538464,-0.31258573388203026,0.9381443298969072,0.37448559670781895,0.5352941176470589
19,2.50,3,0.31275720164609055,0.038461538461538464,-0.31258573388203026,0.926829268292683,0.31275720164609055,0.46769230769230774
19,2.75,3,0.2880658436213992,0.02564102564102564,-0.31258573388203026,0.9459459459459459,0.2880658436213992,0.44164037854889593
19,3.00,3,0.25102880658436216,0.02564102564102564,-0.31258573388203026,0.9384615384615385,0.25102880658436216,0.3961038961038961
19,3.25,3,0.22633744855967078,0.019230769230769232,-0.31258573388203026,0.9482758620689655,0.22633744855967078,0.3654485049833887
19,3.50,3,0.1934156378600823,0.019230769230769232,-0.31258573388203026,0.94,0.1934156378600823,0.32081911262798635
19,3.75,3,0.18106995884773663,0.019230769230769232,-0.31258573388203026,0.9361702127659575,0.18106995884773663,0.30344827586206896
19,4.00,3,0.15637860082304528,0.01282051282051282,-0.31258573388203026,0.95,0.15637860082304528,0.26855123674911663
19,4.25,3,0.13580246913580246,0.01282051282051282,-0.31258573388203026,0.9428571428571428,0.13580246913580246,0.23741007194244607
19,4.50,3,0.11934156378600823,0.01282051282051282,-0.31258573388203026,0.9354838709677419,0.11934156378600823,0.21167883211678834
19,4.75,3,0.09876543209876543,0.00641025641025641,-0.31258573388203026,0.96,0.09876543209876543,0.1791044776119403
19,5.00,3,0.09465020576131687,0.00641025641025641,-0.31258573388203026,0.9583333333333334,0.09465020576131687,0.17228464419475653
