Volume_pre,Volume_post,Significance,label,Frame
5.097828349181452,5.904085136660959,1.0,1.0,0.0
5.904085136660959,4.774055938461334,1.0,1.0,1.0
4.774055938461334,4.9899042122747455,0.0,1.0,2.0
4.9899042122747455,4.964510297708461,0.0,1.0,3.0
4.964510297708461,5.297805426390935,1.0,1.0,4.0
5.297805426390935,4.67882875883777,1.0,1.0,5.0
4.67882875883777,4.755010502536621,0.0,1.0,6.0
4.755010502536621,5.780289803150326,1.0,1.0,7.0
5.780289803150326,5.897736658019388,0.0,1.0,8.0
5.897736658019388,5.472388589034136,1.0,1.0,9.0
5.472388589034136,5.2152752040505135,1.0,1.0,10.0
5.2152752040505135,5.440646195826281,0.0,1.0,11.0
5.440646195826281,4.7581847418574075,1.0,1.0,12.0
4.7581847418574075,4.815321049631546,0.0,1.0,13.0
4.815321049631546,4.57407886125185,0.0,1.0,14.0
4.57407886125185,4.7962756137068325,0.0,1.0,15.0
4.7962756137068325,4.745487784574266,0.0,1.0,16.0
4.745487784574266,4.310616997626656,1.0,1.0,17.0
4.310616997626656,5.021646605482601,1.0,1.0,18.0
5.021646605482601,4.977207254991604,0.0,1.0,19.0
4.977207254991604,5.031169323444957,0.0,1.0,20.0
5.031169323444957,4.824843767593902,0.0,1.0,21.0
4.824843767593902,4.691525716120911,0.0,1.0,22.0
4.691525716120911,4.745487784574265,0.0,1.0,23.0
4.745487784574265,4.63756364766756,0.0,1.0,24.0
4.63756364766756,5.104176827823023,1.0,1.0,25.0
5.104176827823023,4.332836672872155,1.0,1.0,26.0
4.332836672872155,4.104291441775601,0.0,1.0,27.0
4.104291441775601,3.967799150981827,0.0,1.0,28.0
3.967799150981827,4.167776228191311,0.0,1.0,29.0
4.167776228191311,5.437471956505496,1.0,1.0,30.0
5.437471956505496,4.929593665179822,1.0,1.0,31.0
4.929593665179822,4.640737886988345,1.0,1.0,32.0
4.640737886988345,5.113699545785378,1.0,1.0,33.0
5.113699545785378,4.145556552945813,1.0,1.0,34.0
4.145556552945813,3.9900188262273257,0.0,1.0,35.0
3.9900188262273257,4.20269286071995,0.0,1.0,36.0
4.20269286071995,4.221738296644664,0.0,1.0,37.0
4.221738296644664,4.218564057323878,0.0,1.0,38.0
4.218564057323878,3.945579475736329,1.0,1.0,39.0
3.945579475736329,4.139208074304241,0.0,1.0,40.0
4.139208074304241,4.174124706832882,0.0,1.0,41.0
4.174124706832882,4.43441233113729,1.0,1.0,42.0
4.43441233113729,4.834366485556258,1.0,1.0,43.0
4.834366485556258,4.380450262683937,1.0,1.0,44.0
4.380450262683937,4.151905031587384,0.0,1.0,45.0
4.151905031587384,3.977321868944184,0.0,1.0,46.0
3.977321868944184,4.053503612643034,0.0,1.0,47.0
4.053503612643034,3.977321868944184,0.0,1.0,48.0
3.977321868944184,3.8503522961127645,0.0,1.0,49.0
3.8503522961127645,3.4281784664482986,1.0,1.0,50.0
3.4281784664482986,3.6821176121111354,1.0,1.0,51.0
3.6821176121111354,3.6630721761864224,0.0,1.0,52.0
3.6630721761864224,3.396436073240444,1.0,1.0,53.0
3.396436073240444,3.7773447917346985,1.0,1.0,54.0
3.7773447917346985,3.548799560638146,0.0,1.0,55.0
3.548799560638146,3.1615423635023197,1.0,1.0,56.0
3.1615423635023197,3.4059587912027998,0.0,1.0,57.0
3.4059587912027998,3.4535723810145824,0.0,1.0,58.0
3.4535723810145824,3.1456711668983917,1.0,1.0,59.0
3.1456711668983917,2.771110927045708,1.0,1.0,60.0
2.771110927045708,2.7171488585923553,0.0,1.0,61.0
2.7171488585923553,2.7171488585923544,0.0,1.0,62.0
2.7171488585923544,2.9171259358018387,0.0,1.0,63.0
2.9171259358018387,2.821898756178275,0.0,1.0,64.0
2.821898756178275,2.577482328477794,0.0,1.0,65.0
2.577482328477794,2.8187245168574897,0.0,1.0,66.0
2.8187245168574897,3.1393226882568213,1.0,1.0,67.0
3.1393226882568213,3.313905850900022,0.0,1.0,68.0
3.313905850900022,3.123451491652893,0.0,1.0,69.0
3.123451491652893,3.1615423635023197,0.0,1.0,70.0
3.1615423635023197,3.3932618339196585,0.0,1.0,71.0
3.3932618339196585,3.0536182265956135,1.0,1.0,72.0
3.0536182265956135,3.0567924659163994,0.0,1.0,73.0
3.0567924659163994,3.0409212693124723,0.0,1.0,74.0
3.0409212693124723,2.6949291833468565,1.0,1.0,75.0
2.6949291833468565,2.7108003799507836,0.0,1.0,76.0
2.7108003799507836,2.6822322260637144,0.0,1.0,77.0
2.6822322260637144,2.47590667021266,0.0,1.0,78.0
2.47590667021266,3.4599208596561533,1.0,1.0,79.0
3.4599208596561533,3.2821634576921674,0.0,1.0,80.0
3.2821634576921674,3.129799970294465,0.0,1.0,81.0
3.129799970294465,2.7774594056872783,1.0,1.0,82.0
2.7774594056872783,2.796504841611991,0.0,1.0,83.0
2.796504841611991,2.74889125180021,0.0,1.0,84.0
2.74889125180021,2.875860824631628,0.0,1.0,85.0
2.875860824631628,2.8218987561782747,0.0,1.0,86.0
2.8218987561782747,2.806027559574348,0.0,1.0,87.0
2.806027559574348,2.5457399352699404,1.0,1.0,88.0
2.5457399352699404,2.5679596105154383,0.0,1.0,89.0
2.5679596105154383,2.4346415590424484,0.0,1.0,90.0
2.4346415590424484,2.2949750289278885,0.0,1.0,91.0
2.2949750289278885,2.253709917757677,0.0,1.0,92.0
2.253709917757677,2.2092705672666813,0.0,1.0,93.0
2.2092705672666813,2.9456940896889083,1.0,1.0,94.0
2.9456940896889083,2.8472926707445585,0.0,1.0,95.0
2.8472926707445585,3.3170800902208075,1.0,1.0,96.0
3.3170800902208075,3.361519440711803,0.0,1.0,97.0
3.361519440711803,3.1393226882568213,0.0,1.0,98.0
3.1393226882568213,3.5487995606381464,1.0,1.0,99.0
3.5487995606381464,2.8631638673484856,1.0,1.0,100.0
2.8631638673484856,3.021875833387759,0.0,1.0,101.0
3.021875833387759,2.9139516964810532,0.0,1.0,102.0
2.9139516964810532,3.0250500727085443,0.0,1.0,103.0
3.0250500727085443,3.263118021767454,0.0,1.0,104.0
3.263118021767454,2.6727095081013585,1.0,1.0,105.0
2.6727095081013585,2.5965277644025075,0.0,1.0,106.0
2.5965277644025075,2.5743080891570087,0.0,1.0,107.0
2.5743080891570087,2.6727095081013585,0.0,1.0,108.0
2.6727095081013585,2.6123989610064347,0.0,1.0,109.0
2.6123989610064347,2.675883747422144,0.0,1.0,110.0
2.675883747422144,2.7425427731586383,0.0,1.0,111.0
2.7425427731586383,2.691754944026071,0.0,1.0,112.0
2.691754944026071,2.9806107222175484,1.0,1.0,113.0
2.9806107222175484,2.729845815875497,1.0,1.0,114.0
2.729845815875497,3.0345727906709006,1.0,1.0,115.0
3.0345727906709006,2.6504898328558606,1.0,1.0,116.0
2.6504898328558606,2.8377699527822022,0.0,1.0,117.0
2.8377699527822022,3.647200979582495,1.0,1.0,118.0
3.647200979582495,3.0726636625203265,1.0,1.0,119.0
3.0726636625203265,3.1202772523321087,0.0,1.0,120.0
3.1202772523321087,4.23760949324859,1.0,1.0,121.0
4.23760949324859,2.999656158142261,1.0,1.0,122.0
2.999656158142261,3.2313756285596,0.0,1.0,123.0
3.2313756285596,3.1520196455399634,0.0,1.0,124.0
3.1520196455399634,3.3773906373157314,0.0,1.0,125.0
3.3773906373157314,3.218678671276458,0.0,1.0,126.0
3.218678671276458,3.583716193166786,1.0,1.0,127.0
3.583716193166786,3.0599667052371853,1.0,1.0,128.0
3.0599667052371853,3.186936278068604,0.0,1.0,129.0
3.186936278068604,2.9615652862928354,0.0,1.0,130.0
2.9615652862928354,3.155193884860749,0.0,1.0,131.0
3.155193884860749,2.8218987561782756,1.0,1.0,132.0
2.8218987561782756,2.5711338498362237,1.0,1.0,133.0
2.5711338498362237,2.7076261406299986,0.0,1.0,134.0
2.7076261406299986,2.736194294517068,0.0,1.0,135.0
2.736194294517068,3.615458586374641,1.0,1.0,136.0
3.615458586374641,0.0,1.0,1.0,137.0
0.0793559830196365,0.0666590257364946,0.0,2.0,0.0
0.0666590257364946,0.0,0.0,2.0,1.0
0.0,0.0222196752454982,0.0,2.0,2.0
0.0222196752454982,0.0253939145662836,0.0,2.0,3.0
0.0253939145662836,0.0,0.0,2.0,4.0
0.0,0.0,0.0,2.0,5.0
0.0,0.0,0.0,2.0,6.0
0.0,0.0,0.0,2.0,7.0
0.0,0.0,0.0,2.0,8.0
0.0,0.0,0.0,2.0,9.0
0.0,0.0,0.0,2.0,10.0
0.0,0.0,0.0,2.0,11.0
0.0,0.0,0.0,2.0,12.0
0.0,0.0,0.0,2.0,13.0
0.0,0.0,0.0,2.0,14.0
0.0,0.0,0.0,2.0,15.0
0.0,0.0,0.0,2.0,16.0
0.0,0.0,0.0,2.0,17.0
0.0,0.0,0.0,2.0,18.0
0.0,0.0,0.0,2.0,19.0
0.0,0.0,0.0,2.0,20.0
0.0,0.0,0.0,2.0,21.0
