combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
23,0.0_,3,0.9530026109660574,0.5164473684210527,-0.850303181256012,0.745269286754003,0.6992337164750958,0.9530026109660574,0.8066298342541437
23,0.25,3,0.856396866840731,0.29605263157894735,-0.850303181256012,0.7889374090247453,0.784688995215311,0.856396866840731,0.818976279650437
23,0.5_,3,0.741514360313316,0.1875,-0.850303181256012,0.7729257641921398,0.8328445747800587,0.741514360313316,0.7845303867403315
23,0.75,3,0.6501305483028721,0.15460526315789475,-0.850303181256012,0.7365356622998545,0.8412162162162162,0.6501305483028721,0.7334315169366715
23,1.0_,3,0.566579634464752,0.10197368421052631,-0.850303181256012,0.7132459970887919,0.875,0.566579634464752,0.6877971473851031
23,1.25,3,0.4830287206266319,0.08223684210526316,-0.850303181256012,0.6754002911208151,0.8809523809523809,0.4830287206266319,0.6239460370994941
23,1.5_,3,0.4308093994778068,0.0625,-0.850303181256012,0.6550218340611353,0.8967391304347826,0.4308093994778068,0.5820105820105821
23,1.75,3,0.38903394255874674,0.05263157894736842,-0.850303181256012,0.636098981077147,0.9030303030303031,0.38903394255874674,0.5437956204379562
23,2.0_,3,0.3472584856396867,0.039473684210526314,-0.850303181256012,0.61863173216885,0.9172413793103448,0.3472584856396867,0.5037878787878788
23,2.25,3,0.3185378590078329,0.02631578947368421,-0.850303181256012,0.6084425036390102,0.9384615384615385,0.3185378590078329,0.4756335282651072
23,2.5_,3,0.26370757180156656,0.02631578947368421,-0.850303181256012,0.5778748180494906,0.926605504587156,0.26370757180156656,0.4105691056910568
23,2.75,3,0.24804177545691905,0.019736842105263157,-0.850303181256012,0.5720524017467249,0.9405940594059405,0.24804177545691905,0.39256198347107435
23,3.0_,3,0.21148825065274152,0.01644736842105263,-0.850303181256012,0.5531295487627366,0.9418604651162791,0.21148825065274152,0.34541577825159914
23,3.25,3,0.1801566579634465,0.013157894736842105,-0.850303181256012,0.537117903930131,0.9452054794520548,0.1801566579634465,0.3026315789473685
23,3.5_,3,0.1566579634464752,0.009868421052631578,-0.850303181256012,0.5254730713245997,0.9523809523809523,0.1566579634464752,0.26905829596412556
23,3.75,3,0.13838120104438642,0.009868421052631578,-0.850303181256012,0.5152838427947598,0.9464285714285714,0.13838120104438642,0.2414578587699317
23,4.0_,3,0.12010443864229765,0.006578947368421052,-0.850303181256012,0.5065502183406113,0.9583333333333334,0.12010443864229765,0.21345707656612528
23,4.25,3,0.10443864229765012,0.006578947368421052,-0.850303181256012,0.4978165938864629,0.9523809523809523,0.10443864229765012,0.18823529411764703
23,4.5_,3,0.08877284595300261,0.006578947368421052,-0.850303181256012,0.4890829694323144,0.9444444444444444,0.08877284595300261,0.162291169451074
23,4.75,3,0.0731070496083551,0.003289473684210526,-0.850303181256012,0.48180494905385735,0.9655172413793104,0.0731070496083551,0.13592233009708737
23,5.0_,3,0.06788511749347259,0.003289473684210526,-0.850303181256012,0.47889374090247455,0.9629629629629629,0.06788511749347259,0.12682926829268293
