combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
19,0.0_,3,0.9477806788511749,0.5131578947368421,-0.848396488937749,0.7438136826783115,0.6994219653179191,0.9477806788511749,0.8048780487804877
19,0.25,3,0.8511749347258486,0.29276315789473684,-0.848396488937749,0.7874818049490538,0.7855421686746988,0.8511749347258486,0.8170426065162907
19,0.5_,3,0.7362924281984334,0.18421052631578946,-0.848396488937749,0.7714701601164483,0.834319526627219,0.7362924281984334,0.7822468793342581
19,0.75,3,0.6449086161879896,0.1513157894736842,-0.848396488937749,0.735080058224163,0.8430034129692833,0.6449086161879896,0.7307692307692307
19,1.0_,3,0.5613577023498695,0.09868421052631579,-0.848396488937749,0.7117903930131004,0.8775510204081632,0.5613577023498695,0.6847133757961784
19,1.25,3,0.47780678851174935,0.07894736842105263,-0.848396488937749,0.6739446870451238,0.8840579710144928,0.47780678851174935,0.6203389830508476
19,1.5_,3,0.4255874673629243,0.05921052631578947,-0.848396488937749,0.653566229985444,0.9005524861878453,0.4255874673629243,0.5780141843971631
19,1.75,3,0.3838120104438642,0.049342105263157895,-0.848396488937749,0.6346433770014556,0.9074074074074074,0.3838120104438642,0.5394495412844036
19,2.0_,3,0.34203655352480417,0.039473684210526314,-0.848396488937749,0.6157205240174672,0.916083916083916,0.34203655352480417,0.4980988593155893
19,2.25,3,0.3133159268929504,0.02631578947368421,-0.848396488937749,0.6055312954876274,0.9375,0.3133159268929504,0.4696673189823875
19,2.5_,3,0.2584856396866841,0.02631578947368421,-0.848396488937749,0.5749636098981077,0.9252336448598131,0.2584856396866841,0.40408163265306124
19,2.75,3,0.24281984334203655,0.019736842105263157,-0.848396488937749,0.5691411935953421,0.9393939393939394,0.24281984334203655,0.38589211618257263
19,3.0_,3,0.206266318537859,0.01644736842105263,-0.848396488937749,0.5502183406113537,0.9404761904761905,0.206266318537859,0.33832976445396146
19,3.25,3,0.17493472584856398,0.013157894736842105,-0.848396488937749,0.5342066957787481,0.9436619718309859,0.17493472584856398,0.29515418502202645
19,3.5_,3,0.15404699738903394,0.009868421052631578,-0.848396488937749,0.5240174672489083,0.9516129032258065,0.15404699738903394,0.2651685393258427
19,3.75,3,0.13577023498694518,0.009868421052631578,-0.848396488937749,0.5138282387190685,0.9454545454545454,0.13577023498694518,0.23744292237442918
19,4.0_,3,0.1174934725848564,0.006578947368421052,-0.848396488937749,0.50509461426492,0.9574468085106383,0.1174934725848564,0.20930232558139536
19,4.25,3,0.10182767624020887,0.006578947368421052,-0.848396488937749,0.4963609898107715,0.9512195121951219,0.10182767624020887,0.18396226415094338
19,4.5_,3,0.08616187989556136,0.006578947368421052,-0.848396488937749,0.487627365356623,0.9428571428571428,0.08616187989556136,0.15789473684210523
19,4.75,3,0.0731070496083551,0.003289473684210526,-0.848396488937749,0.48180494905385735,0.9655172413793104,0.0731070496083551,0.13592233009708737
19,5.0_,3,0.06788511749347259,0.003289473684210526,-0.848396488937749,0.47889374090247455,0.9629629629629629,0.06788511749347259,0.12682926829268293
