combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
31,0.0_,3,0.95822454308094,0.5230263157894737,-0.8489161055379963,0.745269286754003,0.6977186311787072,0.95822454308094,0.8074807480748074
31,0.25,3,0.8616187989556136,0.3026315789473684,-0.8489161055379963,0.7889374090247453,0.7819905213270142,0.8616187989556136,0.8198757763975155
31,0.5_,3,0.7467362924281984,0.19407894736842105,-0.8489161055379963,0.7729257641921398,0.8289855072463768,0.7467362924281984,0.7857142857142857
31,0.75,3,0.6553524804177546,0.1611842105263158,-0.8489161055379963,0.7365356622998545,0.8366666666666667,0.6553524804177546,0.7349926793557833
31,1.0_,3,0.5718015665796344,0.10855263157894737,-0.8489161055379963,0.7132459970887919,0.8690476190476191,0.5718015665796344,0.6897637795275591
31,1.25,3,0.48825065274151436,0.08881578947368421,-0.8489161055379963,0.6754002911208151,0.8738317757009346,0.48825065274151436,0.626465661641541
31,1.5_,3,0.4360313315926893,0.06907894736842106,-0.8489161055379963,0.6550218340611353,0.8882978723404256,0.4360313315926893,0.5849387040280211
31,1.75,3,0.391644908616188,0.05921052631578947,-0.8489161055379963,0.6346433770014556,0.8928571428571429,0.391644908616188,0.5444646098003629
31,2.0_,3,0.34986945169712796,0.04276315789473684,-0.8489161055379963,0.61863173216885,0.9115646258503401,0.34986945169712796,0.5056603773584906
31,2.25,3,0.3185378590078329,0.029605263157894735,-0.8489161055379963,0.6069868995633187,0.9312977099236641,0.3185378590078329,0.4747081712062256
31,2.5_,3,0.26370757180156656,0.029605263157894735,-0.8489161055379963,0.5764192139737991,0.9181818181818182,0.26370757180156656,0.40973630831643004
31,2.75,3,0.24804177545691905,0.023026315789473683,-0.8489161055379963,0.5705967976710334,0.9313725490196079,0.24804177545691905,0.3917525773195876
31,3.0_,3,0.21148825065274152,0.019736842105263157,-0.8489161055379963,0.5516739446870451,0.9310344827586207,0.21148825065274152,0.3446808510638298
31,3.25,3,0.1801566579634465,0.01644736842105263,-0.8489161055379963,0.5356622998544396,0.9324324324324325,0.1801566579634465,0.30196936542669583
31,3.5_,3,0.1566579634464752,0.013157894736842105,-0.8489161055379963,0.5240174672489083,0.9375,0.1566579634464752,0.26845637583892623
31,3.75,3,0.13838120104438642,0.013157894736842105,-0.8489161055379963,0.5138282387190685,0.9298245614035088,0.13838120104438642,0.24090909090909093
31,4.0_,3,0.12010443864229765,0.009868421052631578,-0.8489161055379963,0.50509461426492,0.9387755102040817,0.12010443864229765,0.21296296296296297
31,4.25,3,0.10443864229765012,0.009868421052631578,-0.8489161055379963,0.4963609898107715,0.9302325581395349,0.10443864229765012,0.18779342723004694
31,4.5_,3,0.08877284595300261,0.009868421052631578,-0.8489161055379963,0.487627365356623,0.918918918918919,0.08877284595300261,0.16190476190476188
31,4.75,3,0.0731070496083551,0.006578947368421052,-0.8489161055379963,0.48034934497816595,0.9333333333333333,0.0731070496083551,0.13559322033898308
31,5.0_,3,0.06788511749347259,0.006578947368421052,-0.8489161055379963,0.4774381368267831,0.9285714285714286,0.06788511749347259,0.12652068126520682
