combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,accuracy,precesion,recall,f1_score
50,0.0_,3,0.9765013054830287,0.5328947368421053,-0.8539233200494708,0.7510917030567685,0.6977611940298507,0.9765013054830287,0.8139281828073993
50,0.25,3,0.8798955613577023,0.3125,-0.8539233200494708,0.7947598253275109,0.7800925925925926,0.8798955613577023,0.8269938650306747
50,0.5_,3,0.7650130548302873,0.20394736842105263,-0.8539233200494708,0.7787481804949054,0.8253521126760563,0.7650130548302873,0.7940379403794038
50,0.75,3,0.6736292428198434,0.17105263157894737,-0.8539233200494708,0.74235807860262,0.832258064516129,0.6736292428198434,0.7445887445887446
50,1.0_,3,0.587467362924282,0.11842105263157894,-0.8539233200494708,0.7176128093158661,0.8620689655172413,0.587467362924282,0.6987577639751553
50,1.25,3,0.5039164490861618,0.09868421052631579,-0.8539233200494708,0.6797671033478894,0.8654708520179372,0.5039164490861618,0.6369636963696368
50,1.5_,3,0.4516971279373368,0.07894736842105263,-0.8539233200494708,0.6593886462882096,0.8781725888324873,0.4516971279373368,0.596551724137931
50,1.75,3,0.4046997389033943,0.06907894736842106,-0.8539233200494708,0.6375545851528385,0.8806818181818182,0.4046997389033943,0.554561717352415
50,2.0_,3,0.3629242819843342,0.049342105263157895,-0.8539233200494708,0.6229985443959243,0.9025974025974026,0.3629242819843342,0.5176908752327747
50,2.25,3,0.33159268929503916,0.03618421052631579,-0.8539233200494708,0.611353711790393,0.9202898550724637,0.33159268929503916,0.48752399232245686
50,2.5_,3,0.2741514360313316,0.03618421052631579,-0.8539233200494708,0.5793304221251819,0.9051724137931034,0.2741514360313316,0.4208416833667335
50,2.75,3,0.2584856396866841,0.029605263157894735,-0.8539233200494708,0.5735080058224163,0.9166666666666666,0.2584856396866841,0.40325865580448067
50,3.0_,3,0.22193211488250653,0.02631578947368421,-0.8539233200494708,0.5545851528384279,0.9139784946236559,0.22193211488250653,0.3571428571428571
50,3.25,3,0.18798955613577023,0.023026315789473683,-0.8539233200494708,0.537117903930131,0.9113924050632911,0.18798955613577023,0.3116883116883116
50,3.5_,3,0.16449086161879894,0.019736842105263157,-0.8539233200494708,0.5254730713245997,0.9130434782608695,0.16449086161879894,0.27876106194690264
50,3.75,3,0.1462140992167102,0.019736842105263157,-0.8539233200494708,0.5152838427947598,0.9032258064516129,0.1462140992167102,0.251685393258427
50,4.0_,3,0.1279373368146214,0.01644736842105263,-0.8539233200494708,0.5065502183406113,0.9074074074074074,0.1279373368146214,0.22425629290617846
50,4.25,3,0.1122715404699739,0.01644736842105263,-0.8539233200494708,0.4978165938864629,0.8958333333333334,0.1122715404699739,0.19953596287703015
50,4.5_,3,0.09660574412532637,0.01644736842105263,-0.8539233200494708,0.4890829694323144,0.8809523809523809,0.09660574412532637,0.17411764705882352
50,4.75,3,0.08093994778067885,0.013157894736842105,-0.8539233200494708,0.48180494905385735,0.8857142857142857,0.08093994778067885,0.14832535885167464
50,5.0_,3,0.07571801566579635,0.013157894736842105,-0.8539233200494708,0.47889374090247455,0.8787878787878788,0.07571801566579635,0.13942307692307693
